variant,iter,objective,primal_l2,primal_rel,dual_fp_rel,omega,elapsed_sec
baseline,220,96.89131241433505,2.301792149959122,0.15201238498694486,1.9638717669771324,10.06990234603625,0.9519592999713495
baseline,230,98.22843570179445,1.3126712608062399,0.08668996853713319,3.0543502698090013,10.708621668403678,1.007092299987562
baseline,240,100.07743947242,0.6274494845010073,0.04143731770026286,2.931187492005136,6.08536220254131,1.0559755999129266
baseline,250,102.97796128167175,2.4475023954258854,0.16163521819142393,1.7014977766732475,4.89571051314117,1.1109382999129593
baseline,260,105.75362447690173,3.2853177206759034,0.21696528166919274,1.2542817572567388,5.773721372469627,1.1569443999323994
baseline,270,106.78790510754442,3.0564727621804,0.2018521586473084,0.7749885611717608,11.270839867967116,1.1980274999514222
baseline,280,104.09101074897767,2.0913624543966787,0.13811542218120595,0.824333897753413,14.413110459685472,1.2507565999403596
baseline,290,100.45976775014852,0.7984231755660028,0.05272857114783094,1.417653291247843,10.849078939015703,1.3012157999910414
baseline,300,97.17407622299906,1.41049260670627,0.09315017655077186,2.063914978747979,5.77240288982705,1.3547590000089258
baseline,310,95.07391508084154,3.2606129955989123,0.21533375982241484,1.2527485556635674,5.785424021369219,1.4004593999125063
baseline,320,93.55827553189866,3.4371072792326367,0.22698959807531757,0.5533198382976106,11.051703006394645,1.443056899937801
baseline,330,93.5790194946916,2.9523843273736534,0.19497806655136798,4.158967512009221,22.760037517464546,1.498649499961175
baseline,340,99.27754347051909,1.3788603259205594,0.09106115281120529,8.552753808738498,24.04394353503735,1.5543398999143392
baseline,350,101.76923661901886,1.3955310621079111,0.09216210294146467,2.7037091610501425,19.60987754070089,1.5955558000132442
baseline,360,99.15662676545439,1.165134167767066,0.07694648870672197,3.4415717312963703,14.771015342471468,1.6400285999989137
baseline,370,102.68673609538119,1.856229195275146,0.12258701423635643,3.7660028742272074,13.402704743293446,1.6829720999812707
baseline,380,105.24739064554197,2.2121631231930055,0.14609320495888803,2.2582323260359685,19.119848737741354,1.7329805999761447
baseline,390,102.4979682290359,1.6819325024817888,0.11107630682199428,1.4350432802125792,26.084606754021998,1.7825474999845028
baseline,400,100.38925790157614,1.0238076761438781,0.06761316247487266,2.419032130233453,25.477452507250565,1.824690799927339
baseline,410,100.06682970535623,0.5935037804510886,0.03919551344665952,4.210607105898256,15.347367896081742,1.8626425999682397
baseline,420,98.43004043960704,1.837436212489374,0.1213459090677883,2.7630864259370354,11.658072655996989,1.9038604999659583
baseline,430,94.95460682698817,2.7638515511586155,0.18252719562404868,1.582907997965238,14.108535142831531,1.9606600999832153
baseline,440,94.40659972016189,2.585094340665573,0.17072191168425274,2.5443963152772713,26.7397500218303,2.0107183000072837
baseline,450,97.6891067936784,1.5521428029945046,0.10250488052438035,6.794410761423948,32.48774202185593,2.062127499957569
baseline,460,101.65914255323877,0.8118318313730295,0.05361409061088557,5.096586615051211,22.17075700865972,2.1114151999354362
baseline,470,101.53234492894313,1.6791591511284611,0.1108931522510511,2.5945273221822784,17.05357852489939,2.166630499996245
baseline,480,101.87385637038683,2.3200599041373717,0.15321880359474155,3.6791919320611783,17.226688266072312,2.211673899902962
baseline,490,105.32744212904373,2.42481313106474,0.16013679914902765,2.631153767780227,26.879463460270866,2.2582276999019086
baseline,500,103.69161928135425,1.7724922097319553,0.11705694981057246,1.1808682480628494,36.62252049321986,2.2898038999410346
baseline,510,100.4559095825242,0.8783597293839277,0.05800765170847836,1.8894369640815543,32.060279497376705,2.323692200006917
baseline,520,98.34273526664937,0.7983046132616779,0.05272074118861837,5.0071422545814785,17.81003606194129,2.3594960999907926
baseline,530,96.65274078192084,2.5997262578416485,0.17168821640768583,4.023379279599524,14.446086038966666,2.4078137999167666
baseline,540,94.71717111292683,3.215031580971717,0.21232352297340926,2.1960688243074866,21.649021178993614,2.4565034999977797
baseline,550,94.4095766129232,2.782888910476669,0.1837844396344786,3.860797241063943,40.61773404567199,2.508397899917327
baseline,560,98.37229306956401,1.296857273580907,0.08564559886443333,8.90393281907207,44.214635950149344,2.55338259995915
baseline,570,102.05933894535612,1.2828299337310731,0.08471922096118367,3.707026308701303,31.602857633223998,2.5910727999871597
baseline,580,100.29706426854531,1.484670169204583,0.09804892824218195,4.140112253947979,24.581627443371225,2.6225399000104517
baseline,590,103.04178701854285,2.1899175114115317,0.14462408512439054,4.6853571224764545,25.00958598621441,2.6676175999455154
baseline,600,105.26211055412004,2.279332283066249,0.15052911555580376,2.341153612845227,39.14170464949849,2.7084726999746636
baseline,610,102.68951706689018,1.6348883671840533,0.10796947060900941,1.488005594874792,50.459569565569275,2.7411697999341413
baseline,620,100.20279855696322,0.8353879870781354,0.05516975992269575,3.487020795438507,43.53622950068566,2.7790172999957576
baseline,630,99.02766974690469,0.8483816156607555,0.056027870621576055,5.8454550883683165,25.126436873636827,2.813588499906473
baseline,640,97.01462569885868,2.4464164719895494,0.16156350284932686,4.7623631631858965,21.119924946658138,2.855723699904047
baseline,650,94.20354279935876,3.1687431275151474,0.20926659265612785,3.0424842020121687,30.069051446228798,2.8892542999237776
baseline,660,94.50387605541394,2.6805045367920135,0.1770228852389284,4.888999154542944,52.46533013141334,2.922538899932988
baseline,670,98.8262374289815,1.2124355777948155,0.08007031556992995,8.67418687528428,54.00415527080881,2.959789999993518
baseline,680,102.2848151691124,1.2674483818498266,0.083703409700245,4.049151549049571,37.21951587544948,2.9979664999991655
baseline,690,100.52919208052784,1.8054673319504475,0.11923465598345954,4.395639050945642,29.501717626139722,3.046497799921781
baseline,700,103.39185232831461,2.5174666018235277,0.16625571612752704,5.527800980071949,32.34860474788656,3.099905899958685
baseline,710,105.65909448412927,2.446812131747494,0.16158963256892364,2.407059551314516,52.29075577535502,3.1532787999603897
baseline,720,102.95326524055722,1.6756918895762478,0.11066417123817605,1.6450857309721212,64.37669157629564,3.195021799998358
baseline,730,99.95256167150265,0.7867000803881917,0.051954367596289734,3.9428889597646952,51.02293767915504,3.2435672999126837
baseline,740,98.23146554790529,1.1612032506932777,0.07668688747401159,6.709874549570079,30.458945904452367,3.3010367999086156
baseline,750,96.16005343642954,2.9285623369715106,0.19340484128155805,5.751886586009684,27.26094225333474,3.3534418999915943
baseline,760,94.12182915739838,3.3115012532565262,0.21869446526860442,3.546014733701147,43.99532727973517,3.3954541999846697
baseline,770,94.6647851663579,2.6514170889907915,0.17510192451555223,6.7314546991986495,72.85614843051495,3.446143699926324
baseline,780,99.51735320073753,1.0342373170439845,0.06830194516440034,9.471934479261032,68.22924291369881,3.4978924999013543
baseline,790,102.30765053078468,1.499929125869059,0.09905664320681098,4.51494250410284,50.98796299709266,3.5518629999132827
baseline,800,100.42114765034347,1.7811886064541584,0.11763126752494917,6.13836125515883,41.66872135915785,3.606195000000298
baseline,810,103.9560851597146,2.3665001771448355,0.15628576020914947,6.317211235068798,47.52088685561664,3.6505195999052376
baseline,820,105.03842381344016,2.174819279523983,0.14362698456587444,2.6269368304182312,73.99307688881731,3.6926095999078825
baseline,830,102.1157990440514,1.4339438378034846,0.09469891654887763,2.445911702475295,85.19416894097196,3.742524200002663
baseline,840,99.59681251132612,0.683631246166166,0.045147610822793734,5.7486905674894615,64.0919992038446,3.7929364999290556
baseline,850,98.36444343706846,1.300501146606372,0.08588624345486708,7.011005901321028,41.970938387376044,3.8384336999151856
baseline,860,96.39529251843003,2.6929777555364915,0.1778466276128198,5.890241865640243,40.55077750319275,3.8696464999811724
baseline,870,94.34943318936054,3.0117339624817974,0.1988975688318211,4.122570091987938,66.4501424633635,3.9069699000101537
baseline,880,95.5710520779181,2.2329471789147806,0.147465802341334,7.396593048518925,96.59327497522894,3.9527232999680564
baseline,890,100.34947741989009,0.7964724012620649,0.05259974029117947,9.086145765398125,79.10155051336653,3.993020199937746
baseline,900,102.3603398962731,1.5563893039377912,0.10278532319434504,4.601352050002458,59.12239018803248,4.035960100009106
baseline,910,101.09715667020005,2.096139600460169,0.13843090912321984,6.454794215820861,52.907090244460356,4.071012399974279
baseline,920,104.48773140758678,2.453722253977364,0.1620459831393835,6.141119336582876,69.99220944800439,4.111450499971397
baseline,930,104.5157447347151,2.021216593593494,0.1334829276278451,2.5437473613714956,104.61615642106767,4.161586600006558
baseline,940,101.62848196187862,1.186635914867306,0.07836648306118688,3.1103975205737746,107.07295826850759,4.198768900008872
baseline,950,99.037632717954,0.6036078807026146,0.03986279714445514,7.034153045574041,66.8681758909723,4.240455099963583
baseline,960,97.2624743335053,1.9238992062952618,0.12705600148502844,7.166697257200575,48.502272460697405,4.281801100005396
baseline,970,95.13603573693251,3.1664990021526602,0.2091183886366783,5.8273147850582445,55.636360753917195,4.311544599942863
baseline,980,94.2526816613884,3.029134445306547,0.2000467120740385,4.301703700986037,107.2360476803232,4.344831299968064
baseline,990,96.79530367695759,1.8523434481099654,0.12233039606427437,8.746367133794239,137.1165101870585,4.377054899930954
baseline,1000,101.57523936769633,1.0399270930182782,0.06867770299114816,8.74089286181576,94.04679882955773,4.408700199914165
B_only,0,0.0,14.142135623730951,0.9339591174686886,0.0,9.402127418834526,0.0036309000570327044
B_only,10,113.66997681629827,5.874557593960231,0.3879609679861504,18.113368072037737,11.499163683461834,0.04784070001915097
B_only,20,119.42440198169501,5.030647691412177,0.332228413244964,5.854355928658592,10.493842560484316,0.09390920004807413
B_only,30,98.84630576376716,1.7844123609939417,0.11784416711982078,2.198938815055369,11.088868308322485,0.14532020001206547
B_only,40,87.52147513960392,3.032187508248392,0.20024833904514158,2.69908581064772,10.267433792295199,0.19160400005057454
B_only,50,102.0726186718263,1.4573488273314008,0.09624460271293732,9.00801302824337,8.273508215433143,0.23775510000996292
B_only,60,112.66132338494963,3.2646732113992742,0.2156019000571383,1.686260955183075,9.57547504114963,0.2878611000487581
B_only,70,99.9849131503604,1.9535477613192103,0.12901401822458813,1.3318884641132689,9.580784340743158,0.33080750005319715
B_only,80,95.03487333975717,1.950510466038598,0.1288134325637483,4.202738020983096,11.193480679382033,0.376046400051564
B_only,90,102.49410378378455,0.8605268475143569,0.056829952451735284,5.347706388497632,6.776428918455595,0.42247920006047934
B_only,100,106.01026859389042,2.4531859215608547,0.16201056327326707,1.3151022098252745,6.458031049542949,0.4721303000114858
B_only,110,96.03187546568422,2.2375209893166645,0.1477678608168053,0.8226720149211274,7.089938001931236,0.5222730000969023
B_only,120,92.60469115766035,2.152359080390858,0.1421436931932939,3.4057297215022055,9.338612203937094,0.5671159001067281
B_only,130,98.93918029171579,1.0421797143476936,0.06882646809175161,4.656470717739753,8.076276666859043,0.6200459999963641
B_only,140,104.3443450808916,1.5746755737023832,0.10399296458780433,1.6382910944120874,6.541274877026182,0.6729358000447974
B_only,150,101.7377298564489,1.973705325171397,0.1303452415310678,1.4772100368658883,5.9429717793310814,0.7244650000939146
B_only,160,100.3358492866717,2.426566045196673,0.16025256314530212,1.78372997798011,7.981872509258799,0.77681220008526
B_only,170,103.02904075369428,1.6844222164399405,0.11124072972904114,2.4486363634490917,9.812495275181359,0.8260998000623658
B_only,180,103.92124762415875,1.0931908554514485,0.07219528886917283,0.947049947093909,8.821839784648773,0.8754665000597015
B_only,190,100.1095483043654,0.8047910267557877,0.05314910966023239,0.7230533790685867,5.698511741181069,0.9213856999995187
B_only,200,94.0701502381767,2.0983992744865616,0.1385801399901559,0.8677792123551018,4.831623817088067,0.9751787000568584
B_only,210,94.00288246031366,2.697515669651618,0.17814631546583404,1.7127059136331426,6.424191291777069,1.0207687000511214
B_only,220,96.89131241433505,2.301792149959122,0.15201238498694486,1.9638717669771324,10.06990234603625,1.0680080000311136
B_only,230,98.22843570179445,1.3126712608062399,0.08668996853713319,3.0543502698090013,10.708621668403678,1.1208975000772625
B_only,240,100.07743947242,0.6274494845010073,0.04143731770026286,2.931187492005136,6.08536220254131,1.1653399000642821
B_only,250,102.97796128167175,2.4475023954258854,0.16163521819142393,1.7014977766732475,4.89571051314117,1.211837200098671
B_only,260,105.75362447690173,3.2853177206759034,0.21696528166919274,1.2542817572567388,5.773721372469627,1.2597869000164792
B_only,270,106.78790510754442,3.0564727621804,0.2018521586473084,0.7749885611717608,11.270839867967116,1.2956378000089899
B_only,280,104.09101074897767,2.0913624543966787,0.13811542218120595,0.824333897753413,14.413110459685472,1.337051400099881
B_only,290,100.45976775014852,0.7984231755660028,0.05272857114783094,1.417653291247843,10.849078939015703,1.3869395999936387
B_only,300,97.17407622299906,1.41049260670627,0.09315017655077186,2.063914978747979,5.77240288982705,1.4316221000626683
B_only,310,95.07391508084154,3.2606129955989123,0.21533375982241484,1.2527485556635674,5.785424021369219,1.475983600015752
B_only,320,93.55827553189866,3.4371072792326367,0.22698959807531757,0.5533198382976106,11.051703006394645,1.5183823000406846
B_only,330,93.5790194946916,2.9523843273736534,0.19497806655136798,4.158967512009221,22.760037517464546,1.5605082000838593
B_only,340,99.27754347051909,1.3788603259205594,0.09106115281120529,8.552753808738498,24.04394353503735,1.6130220000632107
B_only,350,101.76923661901886,1.3955310621079111,0.09216210294146467,2.7037091610501425,19.60987754070089,1.6597132000606507
B_only,360,99.15662676545439,1.165134167767066,0.07694648870672197,3.4415717312963703,14.771015342471468,1.7057260000146925
B_only,370,102.68673609538119,1.856229195275146,0.12258701423635643,3.7660028742272074,13.402704743293446,1.752701900084503
B_only,380,105.24739064554197,2.2121631231930055,0.14609320495888803,2.2582323260359685,19.119848737741354,1.8019890000578016
B_only,390,102.4979682290359,1.6819325024817888,0.11107630682199428,1.4350432802125792,26.084606754021998,1.8486498000565916
B_only,400,100.38925790157614,1.0238076761438781,0.06761316247487266,2.419032130233453,25.477452507250565,1.8989680000813678
B_only,410,100.06682970535623,0.5935037804510886,0.03919551344665952,4.210607105898256,15.347367896081742,1.945499400026165
B_only,420,98.43004043960704,1.837436212489374,0.1213459090677883,2.7630864259370354,11.658072655996989,1.9946479999925941
B_only,430,94.95460682698817,2.7638515511586155,0.18252719562404868,1.582907997965238,14.108535142831531,2.035931400023401
B_only,440,94.40659972016189,2.585094340665573,0.17072191168425274,2.5443963152772713,26.7397500218303,2.0803117000032216
B_only,450,97.6891067936784,1.5521428029945046,0.10250488052438035,6.794410761423948,32.48774202185593,2.1280396000947803
B_only,460,101.65914255323877,0.8118318313730295,0.05361409061088557,5.096586615051211,22.17075700865972,2.1793426000513136
B_only,470,101.53234492894313,1.6791591511284611,0.1108931522510511,2.5945273221822784,17.05357852489939,2.228677000035532
B_only,480,101.87385637038683,2.3200599041373717,0.15321880359474155,3.6791919320611783,17.226688266072312,2.273109900066629
B_only,490,105.32744212904373,2.42481313106474,0.16013679914902765,2.631153767780227,26.879463460270866,2.3207979000872
B_only,500,103.69161928135425,1.7724922097319553,0.11705694981057246,1.1808682480628494,36.62252049321986,2.368945399997756
B_only,510,100.4559095825242,0.8783597293839277,0.05800765170847836,1.8894369640815543,32.060279497376705,2.4148924000328407
B_only,520,98.34273526664937,0.7983046132616779,0.05272074118861837,5.0071422545814785,17.81003606194129,2.4452339000999928
B_only,530,96.65274078192084,2.5997262578416485,0.17168821640768583,4.023379279599524,14.446086038966666,2.479332200018689
B_only,540,94.71717111292683,3.215031580971717,0.21232352297340926,2.1960688243074866,21.649021178993614,2.510012899991125
B_only,550,94.4095766129232,2.782888910476669,0.1837844396344786,3.860797241063943,40.61773404567199,2.5439663000870496
B_only,560,98.37229306956401,1.296857273580907,0.08564559886443333,8.90393281907207,44.214635950149344,2.5730827000224963
B_only,570,102.05933894535612,1.2828299337310731,0.08471922096118367,3.707026308701303,31.602857633223998,2.6058417001040652
B_only,580,100.29706426854531,1.484670169204583,0.09804892824218195,4.140112253947979,24.581627443371225,2.6382194000761956
B_only,590,103.04178701854285,2.1899175114115317,0.14462408512439054,4.6853571224764545,25.00958598621441,2.6730067000025883
B_only,600,105.26211055412004,2.279332283066249,0.15052911555580376,2.341153612845227,39.14170464949849,2.7118693999946117
B_only,610,102.68951706689018,1.6348883671840533,0.10796947060900941,1.488005594874792,50.459569565569275,2.7536832001060247
B_only,620,100.20279855696322,0.8353879870781354,0.05516975992269575,3.487020795438507,43.53622950068566,2.798291700077243
B_only,630,99.02766974690469,0.8483816156607555,0.056027870621576055,5.8454550883683165,25.126436873636827,2.834823100012727
B_only,640,97.01462569885868,2.4464164719895494,0.16156350284932686,4.7623631631858965,21.119924946658138,2.876522000064142
B_only,650,94.20354279935876,3.1687431275151474,0.20926659265612785,3.0424842020121687,30.069051446228798,2.913905000081286
B_only,660,94.50387605541394,2.6805045367920135,0.1770228852389284,4.888999154542944,52.46533013141334,2.9587258000392467
B_only,670,98.8262374289815,1.2124355777948155,0.08007031556992995,8.67418687528428,54.00415527080881,2.9969350000610575
B_only,680,102.2848151691124,1.2674483818498266,0.083703409700245,4.049151549049571,37.21951587544948,3.039412600104697
B_only,690,100.52919208052784,1.8054673319504475,0.11923465598345954,4.395639050945642,29.501717626139722,3.0807709000073373
B_only,700,103.39185232831461,2.5174666018235277,0.16625571612752704,5.527800980071949,32.34860474788656,3.1220392000395805
B_only,710,105.65909448412927,2.446812131747494,0.16158963256892364,2.407059551314516,52.29075577535502,3.1667276000371203
B_only,720,102.95326524055722,1.6756918895762478,0.11066417123817605,1.6450857309721212,64.37669157629564,3.2071518000448123
B_only,730,99.95256167150265,0.7867000803881917,0.051954367596289734,3.9428889597646952,51.02293767915504,3.248883399995975
B_only,740,98.23146554790529,1.1612032506932777,0.07668688747401159,6.709874549570079,30.458945904452367,3.295575900003314
B_only,750,96.16005343642954,2.9285623369715106,0.19340484128155805,5.751886586009684,27.26094225333474,3.3451286000199616
B_only,760,94.12182915739838,3.3115012532565262,0.21869446526860442,3.546014733701147,43.99532727973517,3.3887068000622094
B_only,770,94.6647851663579,2.6514170889907915,0.17510192451555223,6.7314546991986495,72.85614843051495,3.438680100021884
B_only,780,99.51735320073753,1.0342373170439845,0.06830194516440034,9.471934479261032,68.22924291369881,3.488977800006978
B_only,790,102.30765053078468,1.499929125869059,0.09905664320681098,4.51494250410284,50.98796299709266,3.5347212000051513
B_only,800,100.42114765034347,1.7811886064541584,0.11763126752494917,6.13836125515883,41.66872135915785,3.5824175000889227
B_only,810,103.9560851597146,2.3665001771448355,0.15628576020914947,6.317211235068798,47.52088685561664,3.6304299000184983
B_only,820,105.03842381344016,2.174819279523983,0.14362698456587444,2.6269368304182312,73.99307688881731,3.6727798000210896
B_only,830,102.1157990440514,1.4339438378034846,0.09469891654887763,2.445911702475295,85.19416894097196,3.72120710008312
B_only,840,99.59681251132612,0.683631246166166,0.045147610822793734,5.7486905674894615,64.0919992038446,3.765499700093642
B_only,850,98.36444343706846,1.300501146606372,0.08588624345486708,7.011005901321028,41.970938387376044,3.8029755000025034
B_only,860,96.39529251843003,2.6929777555364915,0.1778466276128198,5.890241865640243,40.55077750319275,3.8399127000011504
B_only,870,94.34943318936054,3.0117339624817974,0.1988975688318211,4.122570091987938,66.4501424633635,3.877812899998389
B_only,880,95.5710520779181,2.2329471789147806,0.147465802341334,7.396593048518925,96.59327497522894,3.912807200103998
B_only,890,100.34947741989009,0.7964724012620649,0.05259974029117947,9.086145765398125,79.10155051336653,3.9431412999983877
B_only,900,102.3603398962731,1.5563893039377912,0.10278532319434504,4.601352050002458,59.12239018803248,3.9753240999998525
B_only,910,101.09715667020005,2.096139600460169,0.13843090912321984,6.454794215820861,52.907090244460356,4.010996100027114
B_only,920,104.48773140758678,2.453722253977364,0.1620459831393835,6.141119336582876,69.99220944800439,4.045035000075586
B_only,930,104.5157447347151,2.021216593593494,0.1334829276278451,2.5437473613714956,104.61615642106767,4.081258699996397
B_only,940,101.62848196187862,1.186635914867306,0.07836648306118688,3.1103975205737746,107.07295826850759,4.114232300082222
B_only,950,99.037632717954,0.6036078807026146,0.03986279714445514,7.034153045574041,66.8681758909723,4.144429100095294
B_only,960,97.2624743335053,1.9238992062952618,0.12705600148502844,7.166697257200575,48.502272460697405,4.180923000094481
B_only,970,95.13603573693251,3.1664990021526602,0.2091183886366783,5.8273147850582445,55.636360753917195,4.211081000044942
B_only,980,94.2526816613884,3.029134445306547,0.2000467120740385,4.301703700986037,107.2360476803232,4.247848800034262
B_only,990,96.79530367695759,1.8523434481099654,0.12233039606427437,8.746367133794239,137.1165101870585,4.282527000061236
B_only,1000,101.57523936769633,1.0399270930182782,0.06867770299114816,8.74089286181576,94.04679882955773,4.328068800037727
C_only,0,0.0,14.142135623730951,0.9339591174686886,0.0,9.402127418834526,0.006919699953868985
C_only,10,113.66997681629827,5.874557593960231,0.3879609679861504,18.113368072037737,11.499163683461834,0.048164499923586845
C_only,20,119.42440198169501,5.030647691412177,0.332228413244964,5.854355928658592,10.493842560484316,0.093481499934569
C_only,30,98.84630576376716,1.7844123609939417,0.11784416711982078,2.198938815055369,11.088868308322485,0.13245339994318783
C_only,40,87.52147513960392,3.032187508248392,0.20024833904514158,2.69908581064772,10.267433792295199,0.17736329999752343
C_only,50,102.0726186718263,1.4573488273314008,0.09624460271293732,9.00801302824337,8.273508215433143,0.20714139996562153
C_only,60,112.66132338494963,3.2646732113992742,0.2156019000571383,1.686260955183075,9.57547504114963,0.23463529988657683
C_only,70,99.9849131503604,1.9535477613192103,0.12901401822458813,1.3318884641132689,9.580784340743158,0.2810798999853432
C_only,80,95.03487333975717,1.950510466038598,0.1288134325637483,4.202738020983096,11.193480679382033,0.32077769993338734
C_only,90,102.49410378378455,0.8605268475143569,0.056829952451735284,5.347706388497632,6.776428918455595,0.35889379994478077
C_only,100,106.01026859389042,2.4531859215608547,0.16201056327326707,1.3151022098252745,6.458031049542949,0.3878071999642998
C_only,110,96.03187546568422,2.2375209893166645,0.1477678608168053,0.8226720149211274,7.089938001931236,0.4259941999334842
C_only,120,92.60469115766035,2.152359080390858,0.1421436931932939,3.4057297215022055,9.338612203937094,0.45288569992408156
C_only,130,98.93918029171579,1.0421797143476936,0.06882646809175161,4.656470717739753,8.076276666859043,0.49753759999293834
C_only,140,104.3443450808916,1.5746755737023832,0.10399296458780433,1.6382910944120874,6.541274877026182,0.554257299983874
C_only,150,101.7377298564489,1.973705325171397,0.1303452415310678,1.4772100368658883,5.9429717793310814,0.598919199896045
C_only,160,100.3358492866717,2.426566045196673,0.16025256314530212,1.78372997798011,7.981872509258799,0.6376705999718979
C_only,170,103.02904075369428,1.6844222164399405,0.11124072972904114,2.4486363634490917,9.812495275181359,0.6823174000019208
C_only,180,103.92124762415875,1.0931908554514485,0.07219528886917283,0.947049947093909,8.821839784648773,0.7236151999095455
C_only,190,100.1095483043654,0.8047910267557877,0.05314910966023239,0.7230533790685867,5.698511741181069,0.7664117999374866
C_only,200,94.0701502381767,2.0983992744865616,0.1385801399901559,0.8677792123551018,4.831623817088067,0.8162090999539942
C_only,210,94.00288246031366,2.697515669651618,0.17814631546583404,1.7127059136331426,6.424191291777069,0.8607232999056578
C_only,220,96.89131241433505,2.301792149959122,0.15201238498694486,1.9638717669771324,10.06990234603625,0.9039144999114797
C_only,230,98.22843570179445,1.3126712608062399,0.08668996853713319,3.0543502698090013,10.708621668403678,0.9416353999404237
C_only,240,100.07743947242,0.6274494845010073,0.04143731770026286,2.931187492005136,6.08536220254131,0.9810501999454573
C_only,250,102.97796128167175,2.4475023954258854,0.16163521819142393,1.7014977766732475,4.89571051314117,1.0197962999809533
C_only,260,105.75362447690173,3.2853177206759034,0.21696528166919274,1.2542817572567388,5.773721372469627,1.0614572999766096
C_only,270,106.78790510754442,3.0564727621804,0.2018521586473084,0.7749885611717608,11.270839867967116,1.0975606999127194
C_only,280,104.09101074897767,2.0913624543966787,0.13811542218120595,0.824333897753413,14.413110459685472,1.136973499902524
C_only,290,100.45976775014852,0.7984231755660028,0.05272857114783094,1.417653291247843,10.849078939015703,1.175910499994643
C_only,300,97.17407622299906,1.41049260670627,0.09315017655077186,2.063914978747979,5.77240288982705,1.2175451999064535
C_only,310,95.07391508084154,3.2606129955989123,0.21533375982241484,1.2527485556635674,5.785424021369219,1.252947899978608
C_only,320,93.55827553189866,3.4371072792326367,0.22698959807531757,0.5533198382976106,11.051703006394645,1.2916986999334767
C_only,330,93.5790194946916,2.9523843273736534,0.19497806655136798,4.158967512009221,22.10340601278929,1.3237204999895766
C_only,340,99.27050128557174,1.3752463722588435,0.0908224841219583,8.435610982370582,23.200642576439385,1.3515623999992386
C_only,350,101.79952780497659,1.3939711999323552,0.09205908826676373,2.6744633891450382,18.792153908587718,1.3814761999528855
C_only,360,99.2280735501589,1.200043362333172,0.07925192272432487,3.347246124966092,14.189140666307244,1.4218411999754608
C_only,370,102.77875244439377,1.902265339048068,0.12562728179945853,3.6557055371554346,13.045274883150558,1.4629209999693558
C_only,380,105.28699512784708,2.230818413904867,0.14732521682137753,2.222009277209014,18.969414114535137,1.5068632999900728
C_only,390,102.51284440185344,1.6821650711167135,0.11109166585989382,1.3649478620717193,25.788727769328077,1.553601699997671
C_only,400,100.35665374638637,1.0067066847024635,0.06648379790792124,2.3847227670233972,24.84396301323774,1.5985940999817103
C_only,410,99.97809363952777,0.6054445819806504,0.039984094517803014,4.160467621483594,14.646753061497382,1.6486947999801487
C_only,420,98.28307469486728,1.9299686189544818,0.12745683085349005,2.7009511896332663,11.219803720621988,1.6982073999242857
