variant,iter,objective,primal_l2,primal_rel,dual_fp_rel,omega,restart_count,elapsed_sec
baseline,600,0.0,0.0,0.0,0.0,1.0,60,0.3046991000883281
baseline,610,0.0,0.0,0.0,0.0,1.0,61,0.31097980006597936
baseline,620,0.0,0.0,0.0,0.0,1.0,62,0.3158088999334723
baseline,630,0.0,0.0,0.0,0.0,1.0,63,0.3199636999052018
baseline,640,0.0,0.0,0.0,0.0,1.0,64,0.32491929992102087
baseline,650,0.0,0.0,0.0,0.0,1.0,65,0.32994400011375546
baseline,660,0.0,0.0,0.0,0.0,1.0,66,0.33406829996965826
baseline,670,0.0,0.0,0.0,0.0,1.0,67,0.33920340007171035
baseline,680,0.0,0.0,0.0,0.0,1.0,68,0.34346390003338456
baseline,690,0.0,0.0,0.0,0.0,1.0,69,0.3479494000785053
baseline,700,0.0,0.0,0.0,0.0,1.0,70,0.35224150004796684
baseline,710,0.0,0.0,0.0,0.0,1.0,71,0.35773749998770654
baseline,720,0.0,0.0,0.0,0.0,1.0,72,0.36255490011535585
baseline,730,0.0,0.0,0.0,0.0,1.0,73,0.36717190011404455
baseline,740,0.0,0.0,0.0,0.0,1.0,74,0.37177639990113676
baseline,750,0.0,0.0,0.0,0.0,1.0,75,0.37654439988546073
baseline,760,0.0,0.0,0.0,0.0,1.0,76,0.3810576000250876
baseline,770,0.0,0.0,0.0,0.0,1.0,77,0.38571209996007383
baseline,780,0.0,0.0,0.0,0.0,1.0,78,0.3899755000602454
baseline,790,0.0,0.0,0.0,0.0,1.0,79,0.39487290009856224
baseline,800,0.0,0.0,0.0,0.0,1.0,80,0.3992717999499291
baseline,810,0.0,0.0,0.0,0.0,1.0,81,0.40315379993990064
baseline,820,0.0,0.0,0.0,0.0,1.0,82,0.4071062000002712
baseline,830,0.0,0.0,0.0,0.0,1.0,83,0.41210540011525154
baseline,840,0.0,0.0,0.0,0.0,1.0,84,0.416775899939239
baseline,850,0.0,0.0,0.0,0.0,1.0,85,0.42094919993542135
baseline,860,0.0,0.0,0.0,0.0,1.0,86,0.4251208999194205
baseline,870,0.0,0.0,0.0,0.0,1.0,87,0.430879499996081
baseline,880,0.0,0.0,0.0,0.0,1.0,88,0.43494879989884794
baseline,890,0.0,0.0,0.0,0.0,1.0,89,0.4392164999153465
baseline,900,0.0,0.0,0.0,0.0,1.0,90,0.44379130005836487
baseline,910,0.0,0.0,0.0,0.0,1.0,91,0.44843539991416037
baseline,920,0.0,0.0,0.0,0.0,1.0,92,0.45229550008662045
baseline,930,0.0,0.0,0.0,0.0,1.0,93,0.4562371000647545
baseline,940,0.0,0.0,0.0,0.0,1.0,94,0.46161999995820224
baseline,950,0.0,0.0,0.0,0.0,1.0,95,0.46608410007320344
baseline,960,0.0,0.0,0.0,0.0,1.0,96,0.47114409995265305
baseline,970,0.0,0.0,0.0,0.0,1.0,97,0.4763370000291616
baseline,980,0.0,0.0,0.0,0.0,1.0,98,0.4809665000066161
baseline,990,0.0,0.0,0.0,0.0,1.0,99,0.48536120005883276
baseline,1000,0.0,0.0,0.0,0.0,1.0,100,0.4893769999034703
B_only,0,0.0,0.0,0.0,0.0,1.0,0,0.00104790017940104
B_only,10,0.0,0.0,0.0,0.0,1.0,1,0.0064026000909507275
B_only,20,0.0,0.0,0.0,0.0,1.0,2,0.010756900068372488
B_only,30,0.0,0.0,0.0,0.0,1.0,3,0.014828399987891316
B_only,40,0.0,0.0,0.0,0.0,1.0,4,0.021518300054594874
B_only,50,0.0,0.0,0.0,0.0,1.0,5,0.02579009998589754
B_only,60,0.0,0.0,0.0,0.0,1.0,6,0.03126100008375943
B_only,70,0.0,0.0,0.0,0.0,1.0,7,0.036959600169211626
B_only,80,0.0,0.0,0.0,0.0,1.0,8,0.04120069998316467
B_only,90,0.0,0.0,0.0,0.0,1.0,9,0.04519340000115335
B_only,100,0.0,0.0,0.0,0.0,1.0,10,0.04954060004092753
B_only,110,0.0,0.0,0.0,0.0,1.0,11,0.05597860016860068
B_only,120,0.0,0.0,0.0,0.0,1.0,12,0.05996520002372563
B_only,130,0.0,0.0,0.0,0.0,1.0,13,0.0646443001460284
B_only,140,0.0,0.0,0.0,0.0,1.0,14,0.0711455000564456
B_only,150,0.0,0.0,0.0,0.0,1.0,15,0.07550040003843606
B_only,160,0.0,0.0,0.0,0.0,1.0,16,0.08092910004779696
B_only,170,0.0,0.0,0.0,0.0,1.0,17,0.08636000007390976
B_only,180,0.0,0.0,0.0,0.0,1.0,18,0.09075930016115308
B_only,190,0.0,0.0,0.0,0.0,1.0,19,0.09552530013024807
B_only,200,0.0,0.0,0.0,0.0,1.0,20,0.0999074000865221
B_only,210,0.0,0.0,0.0,0.0,1.0,21,0.10472960001789033
B_only,220,0.0,0.0,0.0,0.0,1.0,22,0.10882350010797381
B_only,230,0.0,0.0,0.0,0.0,1.0,23,0.113566700136289
B_only,240,0.0,0.0,0.0,0.0,1.0,24,0.11788300005719066
B_only,250,0.0,0.0,0.0,0.0,1.0,25,0.122197600081563
B_only,260,0.0,0.0,0.0,0.0,1.0,26,0.1265823000576347
B_only,270,0.0,0.0,0.0,0.0,1.0,27,0.13095550006255507
B_only,280,0.0,0.0,0.0,0.0,1.0,28,0.1356756000313908
B_only,290,0.0,0.0,0.0,0.0,1.0,29,0.14054220006801188
B_only,300,0.0,0.0,0.0,0.0,1.0,30,0.14547880017198622
B_only,310,0.0,0.0,0.0,0.0,1.0,31,0.14999380009248853
B_only,320,0.0,0.0,0.0,0.0,1.0,32,0.15473790001124144
B_only,330,0.0,0.0,0.0,0.0,1.0,33,0.1589785001706332
B_only,340,0.0,0.0,0.0,0.0,1.0,34,0.16318899998441339
B_only,350,0.0,0.0,0.0,0.0,1.0,35,0.16784980008378625
B_only,360,0.0,0.0,0.0,0.0,1.0,36,0.17306670011021197
B_only,370,0.0,0.0,0.0,0.0,1.0,37,0.1779269000981003
B_only,380,0.0,0.0,0.0,0.0,1.0,38,0.18235719995573163
B_only,390,0.0,0.0,0.0,0.0,1.0,39,0.18733990006148815
B_only,400,0.0,0.0,0.0,0.0,1.0,40,0.19164020009338856
B_only,410,0.0,0.0,0.0,0.0,1.0,41,0.19570080004632473
B_only,420,0.0,0.0,0.0,0.0,1.0,42,0.19989589997567236
B_only,430,0.0,0.0,0.0,0.0,1.0,43,0.20481370016932487
B_only,440,0.0,0.0,0.0,0.0,1.0,44,0.2094529999885708
B_only,450,0.0,0.0,0.0,0.0,1.0,45,0.21349400002509356
B_only,460,0.0,0.0,0.0,0.0,1.0,46,0.21785850008018315
B_only,470,0.0,0.0,0.0,0.0,1.0,47,0.22269570012576878
B_only,480,0.0,0.0,0.0,0.0,1.0,48,0.22725640004500747
B_only,490,0.0,0.0,0.0,0.0,1.0,49,0.23131319996900856
B_only,500,0.0,0.0,0.0,0.0,1.0,50,0.23613780015148222
B_only,510,0.0,0.0,0.0,0.0,1.0,51,0.24060690007172525
B_only,520,0.0,0.0,0.0,0.0,1.0,52,0.24514440004713833
B_only,530,0.0,0.0,0.0,0.0,1.0,53,0.24931430001743138
B_only,540,0.0,0.0,0.0,0.0,1.0,54,0.2570219000335783
B_only,550,0.0,0.0,0.0,0.0,1.0,55,0.2612016999628395
B_only,560,0.0,0.0,0.0,0.0,1.0,56,0.26533870003186166
B_only,570,0.0,0.0,0.0,0.0,1.0,57,0.27080720011144876
B_only,580,0.0,0.0,0.0,0.0,1.0,58,0.2751808001194149
B_only,590,0.0,0.0,0.0,0.0,1.0,59,0.27927569998428226
B_only,600,0.0,0.0,0.0,0.0,1.0,60,0.28431689995341003
B_only,610,0.0,0.0,0.0,0.0,1.0,61,0.28975940006785095
B_only,620,0.0,0.0,0.0,0.0,1.0,62,0.29414700018242
B_only,630,0.0,0.0,0.0,0.0,1.0,63,0.30088930018246174
B_only,640,0.0,0.0,0.0,0.0,1.0,64,0.3057776000350714
B_only,650,0.0,0.0,0.0,0.0,1.0,65,0.31000449997372925
B_only,660,0.0,0.0,0.0,0.0,1.0,66,0.3150716000236571
B_only,670,0.0,0.0,0.0,0.0,1.0,67,0.3204978001303971
B_only,680,0.0,0.0,0.0,0.0,1.0,68,0.3253177001606673
B_only,690,0.0,0.0,0.0,0.0,1.0,69,0.33028320013545454
B_only,700,0.0,0.0,0.0,0.0,1.0,70,0.33606720017269254
B_only,710,0.0,0.0,0.0,0.0,1.0,71,0.34031080012209713
B_only,720,0.0,0.0,0.0,0.0,1.0,72,0.34444970008917153
B_only,730,0.0,0.0,0.0,0.0,1.0,73,0.3484912000130862
B_only,740,0.0,0.0,0.0,0.0,1.0,74,0.35307350009679794
B_only,750,0.0,0.0,0.0,0.0,1.0,75,0.35702340002171695
B_only,760,0.0,0.0,0.0,0.0,1.0,76,0.3617124001029879
B_only,770,0.0,0.0,0.0,0.0,1.0,77,0.3657690000254661
B_only,780,0.0,0.0,0.0,0.0,1.0,78,0.3705120000522584
B_only,790,0.0,0.0,0.0,0.0,1.0,79,0.3750732000917196
B_only,800,0.0,0.0,0.0,0.0,1.0,80,0.3800339000299573
B_only,810,0.0,0.0,0.0,0.0,1.0,81,0.38432760001160204
B_only,820,0.0,0.0,0.0,0.0,1.0,82,0.389729900052771
B_only,830,0.0,0.0,0.0,0.0,1.0,83,0.395073400111869
B_only,840,0.0,0.0,0.0,0.0,1.0,84,0.3994494001381099
B_only,850,0.0,0.0,0.0,0.0,1.0,85,0.4041371000930667
B_only,860,0.0,0.0,0.0,0.0,1.0,86,0.4101758000906557
B_only,870,0.0,0.0,0.0,0.0,1.0,87,0.4143578000366688
B_only,880,0.0,0.0,0.0,0.0,1.0,88,0.4188836000394076
B_only,890,0.0,0.0,0.0,0.0,1.0,89,0.4240494000259787
B_only,900,0.0,0.0,0.0,0.0,1.0,90,0.42806549998931587
B_only,910,0.0,0.0,0.0,0.0,1.0,91,0.4329181001521647
B_only,920,0.0,0.0,0.0,0.0,1.0,92,0.4383533000946045
B_only,930,0.0,0.0,0.0,0.0,1.0,93,0.4425292999949306
B_only,940,0.0,0.0,0.0,0.0,1.0,94,0.4480659000109881
B_only,950,0.0,0.0,0.0,0.0,1.0,95,0.45371320005506277
B_only,960,0.0,0.0,0.0,0.0,1.0,96,0.45800370001234114
B_only,970,0.0,0.0,0.0,0.0,1.0,97,0.4620846000034362
B_only,980,0.0,0.0,0.0,0.0,1.0,98,0.4659982000011951
B_only,990,0.0,0.0,0.0,0.0,1.0,99,0.4715229000430554
B_only,1000,0.0,0.0,0.0,0.0,1.0,100,0.4762025000527501
C_only,0,0.0,0.0,0.0,0.0,1.0,0,0.0013545998372137547
C_only,10,0.0,0.0,0.0,0.0,1.0,1,0.006054499885067344
C_only,20,0.0,0.0,0.0,0.0,1.0,2,0.010572999948635697
C_only,30,0.0,0.0,0.0,0.0,1.0,3,0.014681000029668212
C_only,40,0.0,0.0,0.0,0.0,1.0,4,0.01871939981356263
C_only,50,0.0,0.0,0.0,0.0,1.0,5,0.024412899976596236
C_only,60,0.0,0.0,0.0,0.0,1.0,6,0.02896080003120005
C_only,70,0.0,0.0,0.0,0.0,1.0,7,0.03331559989601374
C_only,80,0.0,0.0,0.0,0.0,1.0,8,0.03886969992890954
C_only,90,0.0,0.0,0.0,0.0,1.0,9,0.04413919989019632
C_only,100,0.0,0.0,0.0,0.0,1.0,10,0.04841219983063638
C_only,110,0.0,0.0,0.0,0.0,1.0,11,0.05282779992558062
C_only,120,0.0,0.0,0.0,0.0,1.0,12,0.05885149980895221
C_only,130,0.0,0.0,0.0,0.0,1.0,13,0.06323029985651374
C_only,140,0.0,0.0,0.0,0.0,1.0,14,0.06767989997752011
C_only,150,0.0,0.0,0.0,0.0,1.0,15,0.07233199989423156
C_only,160,0.0,0.0,0.0,0.0,1.0,16,0.07771430001594126
C_only,170,0.0,0.0,0.0,0.0,1.0,17,0.0821998999454081
C_only,180,0.0,0.0,0.0,0.0,1.0,18,0.08732379996217787
C_only,190,0.0,0.0,0.0,0.0,1.0,19,0.09225749992765486
C_only,200,0.0,0.0,0.0,0.0,1.0,20,0.09695899998769164
C_only,210,0.0,0.0,0.0,0.0,1.0,21,0.10199789982289076
C_only,220,0.0,0.0,0.0,0.0,1.0,22,0.1067431999836117
C_only,230,0.0,0.0,0.0,0.0,1.0,23,0.11183389998041093
C_only,240,0.0,0.0,0.0,0.0,1.0,24,0.1166266999207437
C_only,250,0.0,0.0,0.0,0.0,1.0,25,0.12215989991091192
C_only,260,0.0,0.0,0.0,0.0,1.0,26,0.12794499984011054
C_only,270,0.0,0.0,0.0,0.0,1.0,27,0.13283539982512593
C_only,280,0.0,0.0,0.0,0.0,1.0,28,0.13746170001104474
C_only,290,0.0,0.0,0.0,0.0,1.0,29,0.14299349999055266
C_only,300,0.0,0.0,0.0,0.0,1.0,30,0.14860980003140867
C_only,310,0.0,0.0,0.0,0.0,1.0,31,0.1532689998857677
C_only,320,0.0,0.0,0.0,0.0,1.0,32,0.15818689996376634
C_only,330,0.0,0.0,0.0,0.0,1.0,33,0.1632955998647958
C_only,340,0.0,0.0,0.0,0.0,1.0,34,0.16784009989351034
C_only,350,0.0,0.0,0.0,0.0,1.0,35,0.17228359985165298
C_only,360,0.0,0.0,0.0,0.0,1.0,36,0.1768519999459386
C_only,370,0.0,0.0,0.0,0.0,1.0,37,0.18116849986836314
C_only,380,0.0,0.0,0.0,0.0,1.0,38,0.18550299992784858
C_only,390,0.0,0.0,0.0,0.0,1.0,39,0.1898659998551011
C_only,400,0.0,0.0,0.0,0.0,1.0,40,0.19552970002405345
C_only,410,0.0,0.0,0.0,0.0,1.0,41,0.1994995998684317
C_only,420,0.0,0.0,0.0,0.0,1.0,42,0.2036937999073416
C_only,430,0.0,0.0,0.0,0.0,1.0,43,0.2085587999317795
C_only,440,0.0,0.0,0.0,0.0,1.0,44,0.21279499982483685
C_only,450,0.0,0.0,0.0,0.0,1.0,45,0.2169841998256743
C_only,460,0.0,0.0,0.0,0.0,1.0,46,0.22230849997140467
C_only,470,0.0,0.0,0.0,0.0,1.0,47,0.22733010002411902
C_only,480,0.0,0.0,0.0,0.0,1.0,48,0.23151750001125038
C_only,490,0.0,0.0,0.0,0.0,1.0,49,0.235947199864313
C_only,500,0.0,0.0,0.0,0.0,1.0,50,0.24023599992506206
C_only,510,0.0,0.0,0.0,0.0,1.0,51,0.2444684999063611
C_only,520,0.0,0.0,0.0,0.0,1.0,52,0.2488754999358207
C_only,530,0.0,0.0,0.0,0.0,1.0,53,0.25511069991625845
C_only,540,0.0,0.0,0.0,0.0,1.0,54,0.2617064998485148
C_only,550,0.0,0.0,0.0,0.0,1.0,55,0.26714659994468093
C_only,560,0.0,0.0,0.0,0.0,1.0,56,0.27249549981206656
C_only,570,0.0,0.0,0.0,0.0,1.0,57,0.27848290000110865
C_only,580,0.0,0.0,0.0,0.0,1.0,58,0.28309709997847676
C_only,590,0.0,0.0,0.0,0.0,1.0,59,0.28823669999837875
C_only,600,0.0,0.0,0.0,0.0,1.0,60,0.29260649997740984
C_only,610,0.0,0.0,0.0,0.0,1.0,61,0.29667759989388287
C_only,620,0.0,0.0,0.0,0.0,1.0,62,0.30072960001416504
C_only,630,0.0,0.0,0.0,0.0,1.0,63,0.30587000004015863
C_only,640,0.0,0.0,0.0,0.0,1.0,64,0.3129644999280572
C_only,650,0.0,0.0,0.0,0.0,1.0,65,0.31909769983030856
C_only,660,0.0,0.0,0.0,0.0,1.0,66,0.3242660998366773
C_only,670,0.0,0.0,0.0,0.0,1.0,67,0.3286435999907553
C_only,680,0.0,0.0,0.0,0.0,1.0,68,0.3328548998106271
C_only,690,0.0,0.0,0.0,0.0,1.0,69,0.3373681998346001
C_only,700,0.0,0.0,0.0,0.0,1.0,70,0.34236439992673695
C_only,710,0.0,0.0,0.0,0.0,1.0,71,0.34670539991930127
C_only,720,0.0,0.0,0.0,0.0,1.0,72,0.3516065999865532
C_only,730,0.0,0.0,0.0,0.0,1.0,73,0.3558328999206424
C_only,740,0.0,0.0,0.0,0.0,1.0,74,0.36026119999587536
C_only,750,0.0,0.0,0.0,0.0,1.0,75,0.36441859998740256
C_only,760,0.0,0.0,0.0,0.0,1.0,76,0.3688384999986738
C_only,770,0.0,0.0,0.0,0.0,1.0,77,0.37303669983521104
C_only,780,0.0,0.0,0.0,0.0,1.0,78,0.3780523999594152
C_only,790,0.0,0.0,0.0,0.0,1.0,79,0.3830415999982506
C_only,800,0.0,0.0,0.0,0.0,1.0,80,0.3876559999771416
C_only,810,0.0,0.0,0.0,0.0,1.0,81,0.39195249998010695
C_only,820,0.0,0.0,0.0,0.0,1.0,82,0.39757619984447956
C_only,830,0.0,0.0,0.0,0.0,1.0,83,0.40196099993772805
C_only,840,0.0,0.0,0.0,0.0,1.0,84,0.4061173000372946
C_only,850,0.0,0.0,0.0,0.0,1.0,85,0.41211099992506206
C_only,860,0.0,0.0,0.0,0.0,1.0,86,0.41753009986132383
C_only,870,0.0,0.0,0.0,0.0,1.0,87,0.4217731999233365
C_only,880,0.0,0.0,0.0,0.0,1.0,88,0.4269355998840183
C_only,890,0.0,0.0,0.0,0.0,1.0,89,0.4317240999080241
C_only,900,0.0,0.0,0.0,0.0,1.0,90,0.4362500999122858
C_only,910,0.0,0.0,0.0,0.0,1.0,91,0.4417041998822242
C_only,920,0.0,0.0,0.0,0.0,1.0,92,0.44705750001594424
C_only,930,0.0,0.0,0.0,0.0,1.0,93,0.45134419994428754
C_only,940,0.0,0.0,0.0,0.0,1.0,94,0.4554602999705821
C_only,950,0.0,0.0,0.0,0.0,1.0,95,0.46107459999620914
C_only,960,0.0,0.0,0.0,0.0,1.0,96,0.4655941999517381
C_only,970,0.0,0.0,0.0,0.0,1.0,97,0.46947619994170964
C_only,980,0.0,0.0,0.0,0.0,1.0,98,0.4739239998161793
C_only,990,0.0,0.0,0.0,0.0,1.0,99,0.47895519994199276
C_only,1000,0.0,0.0,0.0,0.0,1.0,100,0.48361400002613664
B_plus_C,0,0.0,0.0,0.0,0.0,1.0,0,0.0015204001683741808
B_plus_C,10,0.0,0.0,0.0,0.0,1.0,1,0.007625000085681677
B_plus_C,20,0.0,0.0,0.0,0.0,1.0,2,0.012608800083398819
B_plus_C,30,0.0,0.0,0.0,0.0,1.0,3,0.016886600060388446
B_plus_C,40,0.0,0.0,0.0,0.0,1.0,4,0.02216810011304915
B_plus_C,50,0.0,0.0,0.0,0.0,1.0,5,0.02810140000656247
B_plus_C,60,0.0,0.0,0.0,0.0,1.0,6,0.03228150005452335
B_plus_C,70,0.0,0.0,0.0,0.0,1.0,7,0.0369100000243634
B_plus_C,80,0.0,0.0,0.0,0.0,1.0,8,0.04239460011012852
B_plus_C,90,0.0,0.0,0.0,0.0,1.0,9,0.046484900172799826
B_plus_C,100,0.0,0.0,0.0,0.0,1.0,10,0.05076620006002486
B_plus_C,110,0.0,0.0,0.0,0.0,1.0,11,0.05535020004026592
B_plus_C,120,0.0,0.0,0.0,0.0,1.0,12,0.06008920003660023
B_plus_C,130,0.0,0.0,0.0,0.0,1.0,13,0.06551890005357563
B_plus_C,140,0.0,0.0,0.0,0.0,1.0,14,0.06960480008274317
B_plus_C,150,0.0,0.0,0.0,0.0,1.0,15,0.07392290001735091
B_plus_C,160,0.0,0.0,0.0,0.0,1.0,16,0.07893680012784898
B_plus_C,170,0.0,0.0,0.0,0.0,1.0,17,0.083262600004673
B_plus_C,180,0.0,0.0,0.0,0.0,1.0,18,0.08771890006028116
B_plus_C,190,0.0,0.0,0.0,0.0,1.0,19,0.09346290002577007
B_plus_C,200,0.0,0.0,0.0,0.0,1.0,20,0.09776360006071627
B_plus_C,210,0.0,0.0,0.0,0.0,1.0,21,0.10308110015466809
B_plus_C,220,0.0,0.0,0.0,0.0,1.0,22,0.10774090001359582
B_plus_C,230,0.0,0.0,0.0,0.0,1.0,23,0.11249339999631047
B_plus_C,240,0.0,0.0,0.0,0.0,1.0,24,0.11669520009309053
B_plus_C,250,0.0,0.0,0.0,0.0,1.0,25,0.1224889000877738
B_plus_C,260,0.0,0.0,0.0,0.0,1.0,26,0.1289807001594454
B_plus_C,270,0.0,0.0,0.0,0.0,1.0,27,0.13328519999049604
B_plus_C,280,0.0,0.0,0.0,0.0,1.0,28,0.1382781001739204
B_plus_C,290,0.0,0.0,0.0,0.0,1.0,29,0.14435199997387826
B_plus_C,300,0.0,0.0,0.0,0.0,1.0,30,0.14865100011229515
B_plus_C,310,0.0,0.0,0.0,0.0,1.0,31,0.15303060016594827
B_plus_C,320,0.0,0.0,0.0,0.0,1.0,32,0.1579203000292182
B_plus_C,330,0.0,0.0,0.0,0.0,1.0,33,0.16213589999824762
B_plus_C,340,0.0,0.0,0.0,0.0,1.0,34,0.16622200002893806
B_plus_C,350,0.0,0.0,0.0,0.0,1.0,35,0.17020010016858578
B_plus_C,360,0.0,0.0,0.0,0.0,1.0,36,0.17457230016589165
B_plus_C,370,0.0,0.0,0.0,0.0,1.0,37,0.1785401999950409
B_plus_C,380,0.0,0.0,0.0,0.0,1.0,38,0.1823396000545472
B_plus_C,390,0.0,0.0,0.0,0.0,1.0,39,0.18667210009880364
B_plus_C,400,0.0,0.0,0.0,0.0,1.0,40,0.19174130004830658
B_plus_C,410,0.0,0.0,0.0,0.0,1.0,41,0.19601420010440052
B_plus_C,420,0.0,0.0,0.0,0.0,1.0,42,0.19993600016459823
B_plus_C,430,0.0,0.0,0.0,0.0,1.0,43,0.20392570015974343
B_plus_C,440,0.0,0.0,0.0,0.0,1.0,44,0.20914870011620224
B_plus_C,450,0.0,0.0,0.0,0.0,1.0,45,0.21324579999782145
B_plus_C,460,0.0,0.0,0.0,0.0,1.0,46,0.21706220018677413
B_plus_C,470,0.0,0.0,0.0,0.0,1.0,47,0.22218150016851723
B_plus_C,480,0.0,0.0,0.0,0.0,1.0,48,0.2273286001291126
B_plus_C,490,0.0,0.0,0.0,0.0,1.0,49,0.2311346000060439
B_plus_C,500,0.0,0.0,0.0,0.0,1.0,50,0.23507330007851124
B_plus_C,510,0.0,0.0,0.0,0.0,1.0,51,0.24030570010654628
B_plus_C,520,0.0,0.0,0.0,0.0,1.0,52,0.24513350008055568
B_plus_C,530,0.0,0.0,0.0,0.0,1.0,53,0.249371699988842
B_plus_C,540,0.0,0.0,0.0,0.0,1.0,54,0.2555097001604736
B_plus_C,550,0.0,0.0,0.0,0.0,1.0,55,0.26096009998582304
B_plus_C,560,0.0,0.0,0.0,0.0,1.0,56,0.26586779998615384
B_plus_C,570,0.0,0.0,0.0,0.0,1.0,57,0.2702780000399798
B_plus_C,580,0.0,0.0,0.0,0.0,1.0,58,0.2749537001363933
B_plus_C,590,0.0,0.0,0.0,0.0,1.0,59,0.279660000000149
B_plus_C,600,0.0,0.0,0.0,0.0,1.0,60,0.2837675001937896
B_plus_C,610,0.0,0.0,0.0,0.0,1.0,61,0.28965020016767085
B_plus_C,620,0.0,0.0,0.0,0.0,1.0,62,0.2939706000033766
B_plus_C,630,0.0,0.0,0.0,0.0,1.0,63,0.29815779998898506
B_plus_C,640,0.0,0.0,0.0,0.0,1.0,64,0.3027043000329286
B_plus_C,650,0.0,0.0,0.0,0.0,1.0,65,0.30871000001206994
B_plus_C,660,0.0,0.0,0.0,0.0,1.0,66,0.31293810019269586
