variant,iter,objective,primal_l2,primal_rel,dual_fp_rel,omega,elapsed_sec
baseline,490,-2.1610227078247094e+85,2.1610187836168187e+85,4.906313124748572e+80,0.0,1.624007235610146e-91,6.741611500037834
baseline,500,-1.6377493345668684e+87,1.6377462856889195e+87,3.7182907235241084e+82,0.0,2.1428897556118025e-93,6.902556100045331
baseline,510,-1.241182212068305e+89,1.2411798446993357e+89,2.817938006087006e+84,0.0,2.827559076063292e-95,7.061493800021708
baseline,520,-9.406404793594196e+90,9.40638642219782e+90,2.1355981497969776e+86,0.0,3.730985284251571e-97,7.198801500024274
baseline,530,-7.128723915337795e+92,7.128709666473427e+92,1.6184811564017536e+88,0.0,4.923062788545037e-99,7.322135500027798
baseline,540,-5.402564204923186e+94,5.402553159280658e+94,1.2265796888709774e+90,0.0,6.496017757684575e-101,7.434293300029822
baseline,550,-4.094379444219423e+96,4.094370885980157e+96,9.295738550616335e+91,0.0,8.571543274174381e-103,7.572694499976933
baseline,560,-3.102960517372575e+98,3.1029538895636184e+98,7.04485472744279e+93,0.0,1.1310214218111487e-104,7.699366400018334
baseline,570,-2.351605249570616e+100,2.3516001191087125e+100,5.339003351573453e+95,0.0,1.4923910270674596e-106,7.822415800066665
baseline,580,-1.7821842548670535e+102,1.7821802852177358e+102,4.046209403787562e+97,0.0,1.969220815166097e-108,7.938961100066081
baseline,590,-1.350643689979862e+104,1.3506406197933046e+104,3.0664545120795414e+99,0.0,2.5984011287831186e-110,8.065991200041026
baseline,600,-1.0235969790635412e+106,1.0235946054957971e+106,2.323938915033677e+101,0.0,3.4286090305975084e-112,8.17944290000014
baseline,610,-7.757418240804211e+107,7.757399897836312e+107,1.7612171269042604e+103,0.0,4.5240742404890586e-114,8.297850399976596
baseline,620,-5.879026646572963e+109,5.879012476399666e+109,1.3347536028930147e+105,0.0,5.969548314806136e-116,8.413136400049552
baseline,630,-4.455471399956287e+111,4.455460457258502e+111,1.0115545632444512e+107,0.0,7.876861511427115e-118,8.525434999959543
baseline,640,-3.3766177715651856e+113,3.3766093241642916e+113,7.666153931604695e+108,0.0,1.0393574616573886e-119,8.636880800011568
baseline,650,-2.558999220306437e+115,2.558992701370435e+115,5.809861335798457e+110,0.0,1.3714395087250589e-121,8.7544827000238
baseline,660,-1.9393599168731798e+117,1.939354887771624e+117,4.403053972300122e+112,0.0,1.809624072599539e-123,8.877820400055498
baseline,670,-1.4697608909753412e+119,1.4697570124283575e+119,3.336892846530267e+114,0.0,2.387811629797494e-125,9.026612699963152
baseline,680,-1.1138711838574159e+121,1.113868193539819e+121,2.528893399092926e+116,0.0,3.1507340856263884e-127,9.154094900004566
baseline,690,-8.441570669772973e+122,8.441547621436153e+122,1.9165440024044756e+118,0.0,4.157415486702451e-129,9.272163199959323
baseline,700,-6.397518676426831e+124,6.39750091654512e+124,1.4524696846874762e+120,0.0,5.485738453374018e-131,9.39018590003252
baseline,710,-4.8484159834222445e+126,4.8484023022683507e+126,1.1007669174382492e+122,0.0,7.238469616529765e-133,9.505141300032847
baseline,720,-3.674414922436513e+128,3.674404386058136e+128,8.342259031538039e+123,0.0,9.551210219850152e-135,9.622982200002298
baseline,730,-2.7846879022379337e+130,2.784679789833972e+130,6.322254625764086e+125,0.0,1.2602886989881935e-136,9.740099600050598
baseline,740,-2.1104004462365744e+132,2.1103942016916504e+132,4.79137657138893e+127,0.0,1.6629594905284997e-138,9.871754199964926
baseline,750,-1.5993857490317607e+134,1.5993809434240054e+134,3.6311871852685174e+129,0.0,2.1942862817768617e-140,10.01725739997346
baseline,760,-1.212108743555314e+136,1.212105046165172e+136,2.7519274435092762e+131,0.0,2.8953755053043877e-142,10.131581100053154
baseline,770,-9.186074347763853e+137,9.186045906776995e+137,2.0855726909292053e+133,0.0,3.8204673623126176e-144,10.244911000016145
baseline,780,-6.961748631897482e+139,6.961726759351691e+139,1.5805698510937604e+135,0.0,5.041132144223852e-146,10.368346099974588
baseline,790,-5.276023609028474e+141,5.2760067915053044e+141,1.1978489758474496e+137,0.0,6.651807304854599e-148,10.477584899985231
baseline,800,-3.998481881174607e+143,3.998468953054358e+143,9.0780056388204e+138,0.0,8.777103661070389e-150,10.592120700050145
baseline,810,-3.0302854778692694e+145,3.030275541633472e+145,6.87984795608196e+140,0.0,1.158144596908303e-151,10.724504500045441
baseline,820,-2.2965291734093833e+147,2.2965215381471204e+147,5.213954570548002e+142,0.0,1.5281793723351334e-153,10.890924800070934
baseline,830,-1.7404453820097688e+149,1.740439515984897e+149,3.951442395986999e+144,0.0,2.016442632749212e-155,11.053662599995732
baseline,840,-1.3190122872347408e+151,1.3190077813100844e+151,2.994636251266685e+146,0.0,2.6607091228086044e-157,11.211399300023913
baseline,850,-9.99625424642267e+152,9.996219640840372e+152,2.2695121390680573e+148,0.0,3.5108228509538114e-159,11.370464300038293
baseline,860,-7.575752116491603e+154,inf,inf,0.0,3.5108228509538114e-159,11.524741400033236
B_only,0,0.0,12252.124749972507,0.2781686162220135,0.032240735599563634,2.29970740097799e-05,0.011619400000199676
B_only,10,-11.412876916518096,8605.322131448946,0.19537268827230905,0.03061085225990617,1.072336250918513e-05,0.18263060005847365
B_only,20,-35.88866604916538,10295.415264309311,0.23374406284186283,0.021010777591244697,3.7530353783965653e-06,0.3510917000239715
B_only,30,-105.8221232487064,12487.577404651325,0.2835142636484285,0.0089992340624528,8.866746676929761e-07,0.5135986000532284
B_only,40,-401.8300377665013,15850.194457112282,0.35985812656654886,0.0024753003552857493,1.1354220719593122e-07,0.6485387000720948
B_only,50,-2713.417147088837,24664.061296895088,0.5599655522106581,0.0003683717895803636,6.502342561423971e-09,0.7865674999775365
B_only,60,-43077.74523517643,56407.6726489497,1.2806631147873242,2.3213286416066224e-05,1.1846457482982536e-10,0.909849000046961
B_only,70,-2258614.9747292567,2259452.390863337,51.29793875036938,4.4274882832203896e-07,1.5712616871463244e-12,1.0265331000555307
B_only,80,-169298049.59167287,169298093.3103131,3843.6938332072395,5.9067397389845244e-09,2.073528302440395e-14,1.1489603000227362
B_only,90,-12827078102.648605,12827078551.848572,291222.197272093,7.796007726151866e-11,2.73604600529114e-16,1.2629492999985814
B_only,100,-972104222417.1509,972104210467.2246,22070366.45214273,1.028696282701486e-12,3.6102368659847425e-18,1.3667838000692427
B_only,110,-73671663175431.22,73671658813633.58,1672619550.0918927,1.3573739982255208e-14,4.763739028620988e-20,1.475743200047873
B_only,120,-5583264323525390.0,5583263732624276.0,126760768291.2414,1.7910669123920806e-16,6.285795034720208e-22,1.5924123000586405
B_only,130,-4.231320428559423e+17,4.2313197841735475e+17,9606663278212.424,0.0,8.294160963102643e-24,1.7402420000871643
B_only,140,-3.20673927533694e+19,3.206738638462878e+19,728048455145613.9,0.0,1.0944216935440699e-25,1.902175800059922
B_only,150,-2.4302524931197465e+21,2.4302518983046427e+21,5.517572024589783e+16,0.0,1.4440988313233985e-27,2.0734594999812543
B_only,160,-1.8417859423446537e+23,1.8417854067475538e+23,4.1815351086268933e+18,0.0,1.9055007758091436e-29,2.239784499979578
B_only,170,-1.3958119767169607e+25,1.3958115066297418e+25,3.169009157426595e+20,0.0,2.514324534786595e-31,2.4072026000358164
B_only,180,-1.0578271203064473e+27,1.0578267154577355e+27,2.4016584849270017e+22,0.0,3.3176726033306506e-33,2.5734121000859886
B_only,190,-8.016826485866286e+28,8.016823049671474e+28,1.8201157919395655e+24,0.0,4.3776971092391205e-35,2.7425646000774577
B_only,200,-6.07561549153518e+30,6.075612608629451e+30,1.3793891153836516e+26,0.0,5.776408292003837e-37,2.9096528000663966
B_only,210,-4.604453460689809e+32,4.604451064693852e+32,1.0453809500517366e+28,0.0,7.622019328943007e-39,3.079748300020583
B_only,220,-3.4895217105804855e+34,3.489519734787745e+34,7.922502388065325e+29,0.0,1.0057318383428551e-40,3.247042900067754
B_only,230,-2.6445618691931564e+36,2.6445602506315303e+36,6.004131368606614e+31,0.0,1.327071558843521e-42,3.395139200030826
B_only,240,-2.0042023583620072e+38,2.0042010399039216e+38,4.550278757992938e+33,0.0,1.7510819627967524e-44,3.5176317000295967
B_only,250,-1.5189008179467988e+40,1.5188997491759137e+40,3.448465062430705e+35,0.0,2.310567165012533e-46,3.6454031000612304
B_only,260,-1.1511111832164466e+42,1.1511103205301353e+42,2.6134468226130713e+37,0.0,3.0488124565063335e-48,3.8108973000198603
B_only,270,-8.723788749870916e+43,8.723781812571961e+43,1.9806216183289813e+39,0.0,4.022933122539733e-50,3.9801903000334278
B_only,280,-6.611393670918643e+45,6.611388110847665e+45,1.5010300006170714e+41,0.0,5.308293233883819e-52,4.137570700026117
B_only,290,-5.010498137417815e+47,5.0104936943834745e+47,1.1375676676479342e+43,0.0,7.004336275842883e-54,4.299074899987318
B_only,300,-3.7972466041255553e+49,3.7972430631841193e+49,8.62114833059414e+44,0.0,9.242278707943705e-56,4.464372900081798
B_only,310,-2.877774167434914e+51,2.8777713522359876e+51,6.533606955451817e+46,0.0,1.2195261674629267e-57,4.605951100005768
B_only,320,-2.1809445668265926e+53,2.1809423335275332e+53,4.951546963139796e+48,0.0,1.609174626465833e-59,4.727908800006844
B_only,330,-1.6528466226865352e+55,1.6528448545505933e+55,3.752570067661492e+50,0.0,2.1233188657259686e-61,4.856200100039132
B_only,340,-1.252623318727691e+57,1.2526219214354025e+57,2.843915758659146e+52,0.0,2.8017362610748956e-63,4.968956200056709
B_only,350,-9.49310839457222e+58,9.493097370878684e+58,2.155284747099954e+54,0.0,3.696913366126702e-65,5.090106600080617
B_only,360,-7.194430099294964e+60,7.194421415848331e+60,1.6334001576086139e+56,0.0,4.8781065908143174e-67,5.20923080004286
B_only,370,-5.452358015749835e+62,5.45235118556315e+62,1.2378856854587278e+58,0.0,6.436700296956526e-69,5.362225200049579
B_only,380,-4.1321144563846866e+64,4.1321090910933804e+64,9.381418255233052e+59,0.0,8.493276845091858e-71,5.513919300050475
B_only,390,-3.1315570668347238e+66,3.1315528574896106e+66,7.109784978282496e+61,0.0,1.120694557348977e-72,5.668414500076324
B_only,400,-2.373276440648471e+68,2.3732731420275414e+68,5.388209141733989e+63,0.0,1.4787652454569417e-74,5.8347587999887764
B_only,410,-1.798607233924845e+70,1.798604651786107e+70,4.0834987998219694e+65,0.0,1.9512422776703425e-76,5.9938370999880135
B_only,420,-1.363089440931588e+72,1.3630874217025442e+72,3.0947133629657153e+67,0.0,2.5746793481331126e-78,6.1418571000685915
B_only,430,-1.033028685671699e+74,1.03302710814287e+74,2.3453541900361017e+69,0.0,3.397309328744581e-80,6.306227400084026
B_only,440,-7.828894113822614e+75,7.82888180039561e+75,1.777446166622356e+71,0.0,4.4827758520429176e-82,6.458435700042173
B_only,450,-5.933192883352718e+77,5.933183280216332e+77,1.3470523819577233e+73,0.0,5.915057161692309e-84,6.611881399992853
B_only,460,-4.496519954468303e+79,4.496512471043711e+79,1.020874891024973e+75,0.0,7.804963168515073e-86,6.747068800032139
B_only,470,-3.4077254128534456e+81,3.407719585657442e+81,7.736785749076796e+76,0.0,1.0298708362326226e-87,6.891764200059697
B_only,480,-2.5825733845802714e+83,2.5825688503023023e+83,5.8633879269657274e+78,0.0,1.3589223830061519e-89,7.032657800009474
B_only,490,-1.9572250204331056e+85,1.9572214945986493e+85,4.4436177879572197e+80,0.0,1.7931083543789782e-91,7.197514700004831
B_only,500,-1.4832995228577918e+87,1.4832967829512942e+87,3.367633141027655e+82,0.0,2.366019970297899e-93,7.364302400033921
B_only,510,-1.1241311051927582e+89,1.1241289773314677e+89,2.5521891791059607e+84,0.0,3.1219810876865966e-95,7.5274659000569955
B_only,520,-8.519322978110825e+90,8.51930646239693e+90,1.9341981396504544e+86,0.0,4.1194773539951357e-97,7.690118000027724
B_only,530,-6.456441365826753e+92,6.456428554040622e+92,1.4658484412002133e+88,0.0,5.435680999170199e-99,7.861226900015026
B_only,540,-4.8930691065840776e+94,4.893059173335096e+94,1.11090568135303e+90,0.0,7.172421330008093e-101,8.029399299994111
B_only,550,-3.708254203552338e+96,3.70824650600167e+96,8.419093179629237e+91,0.0,9.46406283863693e-103,8.177093000034802
B_only,560,-2.810332177258344e+98,2.810326215107022e+98,6.380481511098907e+93,0.0,1.2487900420757483e-104,8.304403300047852
B_only,570,-2.1298343358961927e+100,2.1298297200467968e+100,4.835502397372058e+95,0.0,1.6477875937183898e-106,8.425776800024323
B_only,580,-1.614113249616622e+102,1.6141096776540882e+102,3.664626867797812e+97,0.0,2.1742677310151585e-108,8.546940100030042
B_only,590,-1.2232696218921995e+104,1.2232668589188164e+104,2.777268893025756e+99,0.0,2.868962040353182e-110,8.661441100062802
B_only,600,-9.270654353169805e+105,9.270632989862566e+105,2.1047770920696875e+101,0.0,3.785616132486745e-112,8.77732490003109
B_only,610,-7.025845535842469e+107,7.025829024239051e+107,1.5951234397033229e+103,0.0,4.995147711950388e-114,8.894985200022347
B_only,620,-5.324597892787122e+109,5.324585135874444e+109,1.208878059461335e+105,0.0,6.591133177442931e-116,9.029470000066794
B_only,630,-4.035292724565503e+111,4.035282872127577e+111,9.161586871751687e+106,0.0,8.697047227543703e-118,9.162642600014806
B_only,640,-3.058181683745561e+113,3.058174077164534e+113,6.943187965930566e+108,0.0,1.1475815568402204e-119,9.297864200081676
B_only,650,-2.317669637663413e+115,2.317663766982169e+115,5.2619552615212784e+110,0.0,1.5142419774516145e-121,9.424558100057766
B_only,660,-1.7564661713736902e+117,1.7564616419184216e+117,3.987818556782076e+112,0.0,1.9980529485249162e-123,9.541417500004172
B_only,670,-1.3311532551066855e+119,1.3311497615572222e+119,3.0222030440676556e+114,0.0,2.636444869676927e-125,9.66306789999362
B_only,680,-1.0088261637980224e+121,1.0088234700561466e+121,2.290402966052381e+116,0.0,3.4788074036958774e-127,9.789713500067592
B_only,690,-7.645477696615776e+122,7.645456932296333e+122,1.7358019271283076e+118,0.0,4.5903105396528396e-129,9.926700800075196
B_only,700,-5.794192563311294e+124,5.79417656197239e+124,1.3154927078207394e+120,0.0,6.056946510288471e-131,10.08293799997773
B_only,710,-4.3911799325509663e+126,4.3911676050260766e+126,9.969577042478104e+121,0.0,7.992182634323045e-133,10.230713000055403
B_only,720,-3.3278945141540444e+128,3.3278850194759908e+128,7.555531711474632e+123,0.0,1.0545739784326392e-134,10.390755200060084
B_only,730,-2.5220743224461626e+130,2.522067011508959e+130,5.726026341775621e+125,0.0,1.3915175630808331e-136,10.558797899982892
B_only,740,-1.911376399643133e+132,1.9113707715948876e+132,4.339519662684998e+127,0.0,1.8361168805987887e-138,10.7210122999968
B_only,750,-1.4485535945462483e+134,1.4485492630510052e+134,3.2887433996558e+129,0.0,2.4227686453990833e-140,10.845754400012083
B_only,760,-1.0977992430627275e+136,1.097795910208416e+136,2.4924033624253304e+131,0.0,3.196859543954318e-142,10.994694099994376
B_only,770,-8.319769530387744e+137,8.319743891669333e+137,1.8888900438859804e+133,0.0,4.2182776003549835e-144,11.157461200025864
B_only,780,-6.305211729273203e+139,6.305192010463658e+139,1.4315121436946737e+135,0.0,5.566045444922686e-146,11.325883300043643
B_only,790,-4.778461197027921e+141,4.778446034477947e+141,1.0848842533253515e+137,0.0,7.344433940713886e-148,11.472350200056098
B_only,800,-3.621399711744197e+143,3.62138805509776e+143,8.221892321915292e+138,0.0,9.691029151206088e-150,11.619172999984585
B_only,810,-2.744510342215213e+145,2.7445013826409246e+145,6.231034758524981e+140,0.0,1.2787376753407332e-151,11.75748010003008
B_only,820,-2.0799518948619306e+147,2.0799450096717904e+147,4.7222456264949696e+142,0.0,1.6873027405619476e-153,11.893089500023052
B_only,830,-1.5763103233077083e+149,1.576305033234869e+149,3.5787963213459974e+144,0.0,2.2264069695098745e-155,12.017553800018504
B_only,840,-1.1946210385406775e+151,1.1946169747927712e+151,2.712223043551518e+146,0.0,2.937758447393917e-157,12.159240400069393
B_only,850,-9.053543820549398e+152,9.053512609137742e+152,2.0554827230583396e+148,0.0,3.8763912501605857e-159,12.27920890005771
B_only,860,-6.86131040382918e+154,inf,inf,0.0,3.8763912501605857e-159,12.39686109998729
C_only,0,0.0,12252.124749972507,0.2781686162220135,0.032240735599563634,2.2704219676183712e-05,0.009100300027057528
C_only,10,-11.560087898065648,8605.322327947839,0.19537269273356178,0.03055142803179951,1.1352109838091851e-05,0.1282658000709489
C_only,20,-34.680262300608256,9894.72911461386,0.22464700301961765,0.021429508804187015,5.6760549190459255e-06,0.2446221000282094
C_only,30,-80.92060708419497,10689.457178358447,0.2426902739033171,0.011438674773006679,2.8380274595229623e-06,0.3638298000441864
C_only,40,-173.4012873740513,9984.973946417927,0.22669589498704415,0.005650242035779249,1.4190137297614812e-06,0.4823856999864802
C_only,50,-358.3626281648116,12369.706893027422,0.2808381664178747,0.002772673391125082,7.095068648807405e-07,0.6006151000037789
C_only,60,-728.2852689341144,16475.983658425816,0.3740658594886655,0.001369780490496828,3.547534324403702e-07,0.7562655999790877
C_only,70,-1468.1304676139796,15156.89018839405,0.34411755152460777,0.0006804917642330514,1.773767162201851e-07,0.920356799964793
C_only,80,-2947.820698021944,17130.133857626206,0.38891749211780074,0.0003390950802840225,8.868835811009253e-08,1.0637799999676645
C_only,90,-5907.200823700093,18625.23722736191,0.4228618767821165,0.00016925320651959056,4.4344179055046346e-08,1.2220700000179932
C_only,100,-11825.960403546653,20792.02651456122,0.4720560198360605,8.455214323971333e-05,2.217208952752321e-08,1.3963784000370651
C_only,110,-23663.47821898627,29756.946083637657,0.675592901965606,4.225733658142274e-05,1.1086044763761623e-08,1.56749020004645
C_only,120,-47338.51116012479,50626.921573298896,1.1494186522755212,2.1123971923758198e-05,5.5430223818808205e-09,1.7300214000279084
C_only,130,-94688.57166168731,96231.77528829349,2.1848177613921553,1.0560810194363854e-05,2.7715111909404152e-09,1.8783045000163838
C_only,140,-189388.68190215144,190402.31238900282,4.3228377806746785,5.280110925296486e-06,1.3857555954702099e-09,2.020038799964823
C_only,150,-378788.8808565283,379466.2683587758,8.615289913084565,2.6399818921087638e-06,6.928777977351061e-10,2.1491045999573544
C_only,160,-757589.2357109551,757864.517456019,17.206331832768665,1.3199725529055795e-06,3.4643889886755366e-10,2.300378800020553
C_only,170,-1515189.8593099397,1515328.6434620726,34.40357329649059,6.599816775087352e-07,1.7321944943377712e-10,2.466523600043729
C_only,180,-3030390.934286976,3030454.318436058,68.80253845646445,3.299896888797971e-07,8.66097247168887e-11,2.62800609995611
C_only,190,-6060792.739798026,6060825.961319611,137.60319987163973,1.6499455698149996e-07,4.330486235844443e-11,2.8040937000187114
C_only,200,-12121595.661933005,12121606.299003674,275.2053639177532,8.249720670288198e-08,2.165243117922225e-11,2.9780786000192165
C_only,210,-24243200.1284278,24243179.84842327,550.4099842986366,4.1248585309163007e-08,1.0826215589611142e-11,3.128364700009115
C_only,220,-48486406.30586644,48486342.8499923,1100.8195861112777,2.062428820214345e-08,5.413107794805581e-12,3.2546146999811754
C_only,230,-96972813.14964186,96972657.88988018,2201.6385408301708,1.0312142997760729e-08,2.706553897402795e-12,3.379036800004542
C_only,240,-193945615.81499025,193945272.0655907,4403.276089186764,5.156071189542949e-09,1.3532769487013997e-12,3.4999173000687733
C_only,250,-387891199.1012859,387890462.95216346,8806.550335309115,2.5780355871183657e-09,6.76638474350701e-13,3.609192300005816
C_only,260,-775782321.5850837,775780759.2368087,17613.096886648196,1.289017692031297e-09,3.383192371753511e-13,3.733433800050989
C_only,270,-1551564478.3751118,1551561176.348091,35226.186005779644,6.445089148857561e-10,1.6915961858767582e-13,3.8406463999999687
C_only,280,-3103128615.60007,3103121658.294239,70452.35624606298,3.222544929745782e-10,8.457980929383805e-14,3.9619621000019833
C_only,290,-6206256537.339871,6206241916.7458515,140904.68071051303,1.6112726452730118e-10,4.22899046469191e-14,4.099408100009896
C_only,300,-12412511675.399399,12412481022.495419,281809.29760099784,8.056356452050228e-11,2.1144952323459584e-14,4.256393100018613
C_only,310,-24825020540.67863,24824956411.583458,563618.467302781,4.028178682165527e-11,1.0572476161729773e-14,4.426317200064659
C_only,320,-49650035449.55817,49649901544.877846,1127236.6785466229,2.0140972527525828e-11,5.286238080864876e-15,4.593400300014764
C_only,330,-99300059623.96071,99299780521.68695,2254472.8447144884,1.0070487407331075e-11,2.6431190404324335e-15,4.735368499998003
C_only,340,-198600096686.0552,198599515895.8203,4508944.664412275,5.035244275717448e-12,1.3215595202162142e-15,4.879298400017433
C_only,350,-397200148236.8283,397198941485.20215,9017887.278533882,2.5176224239516073e-12,6.607797601081059e-16,5.041157700004987
C_only,360,-794400206191.5525,794397702346.1785,18035770.45622877,1.2588113550389134e-12,3.303898800540523e-16,5.214066499960609
C_only,370,-1588800231807.3782,1588795043432.7122,36071532.71052542,6.294057490552399e-13,1.6519494002702586e-16,5.378818099969067
C_only,380,-3177600102451.8247,3177589364335.2227,72143049.01693887,3.1470291029661534e-13,8.259747001351277e-17,5.540743999998085
C_only,390,-6355199482566.391,6355177283599.642,144286065.22541764,1.5735147303309703e-13,4.129873500675631e-17,5.706979600014165
C_only,400,-12710397520447.033,12710351677048.209,288572064.8337002,7.867574545891861e-14,2.0649367503378115e-17,5.8550726000685245
C_only,410,-25420792151511.668,25420697573786.523,577143998.4329543,3.933787720040548e-14,1.0324683751689039e-17,6.011727000004612
