variant,iter,objective,primal_l2,primal_rel,dual_fp_rel,omega,restart_count,elapsed_sec
C_only,500,-4514.729513575878,7835.122517191797,0.1778863040504115,0.00022143746104027432,1.4190137297614812e-06,4,16.471836599987
C_only,600,-6364.272958296471,8873.072836264188,0.20145162107546155,0.00015709396989123638,1.4190137297614812e-06,4,19.89840910001658
C_only,700,-6373.519953391427,8696.096089232515,0.19743359335946198,0.00015686735105460882,7.095068648807405e-07,5,23.044387099915184
C_only,800,-10072.594761273342,11682.147577915517,0.2652280231032905,9.926402502085154e-05,7.095068648807405e-07,5,26.525274500017986
C_only,900,-13771.599929625138,14988.223465907691,0.34028819214783207,7.260251628385845e-05,7.095068648807405e-07,5,29.38695979991462
C_only,1000,-17470.509978793863,18442.68426960562,0.41871724842723324,5.723015164756352e-05,7.095068648807405e-07,5,32.779217200004496
B_plus_C,0,0.0,12252.124749972509,0.27816861622201355,0.032240735599563634,2.2997074009779903e-05,0,0.012595399981364608
B_plus_C,100,-161.49212340579228,6991.888789530865,0.1587417749208254,0.006049228184339984,5.7492685024449765e-06,2,3.4914399000117555
B_plus_C,200,-800.6110090290636,6939.4237273017525,0.1575506236668107,0.001246593016069649,2.874634251222488e-06,3,7.27100770000834
B_plus_C,300,-1713.6322449537954,6629.5120518479725,0.1505144806572305,0.0005831326569292984,2.874634251222488e-06,3,9.874594699940644
B_plus_C,400,-2631.2156479198834,6625.771332982138,0.1504295524825817,0.00037988164905504315,1.4373171256112437e-06,4,13.095627099974081
B_plus_C,500,-4457.237064645068,7802.136816111851,0.1771374064500551,0.00022429295573301138,1.4373171256112437e-06,4,15.566091199987568
B_plus_C,600,-6283.227651609471,8815.125864200112,0.20013601016206828,0.00015911993094079363,1.4373171256112437e-06,4,18.403702899930067
B_plus_C,700,-6292.356891611532,8636.789291596646,0.19608710936851456,0.00015889036281243455,7.186585628056219e-07,5,21.194113299949095
B_plus_C,800,-9944.326137832692,11571.74040275428,0.2627213712561771,0.00010054425854566732,7.186585628056219e-07,5,24.4516517999582
B_plus_C,900,-13596.226631342546,14827.259113083188,0.3366337050935467,7.35389189064488e-05,7.186585628056219e-07,5,27.355512699927203
B_plus_C,1000,-17248.03321695669,18232.094424262454,0.4139360788697124,5.796829964160813e-05,7.186585628056219e-07,5,30.804214700008743
