variant,iter,objective,primal_l2,primal_rel,dual_fp_rel,omega,elapsed_sec
baseline,0,0.0,0.0,0.0,64.5147178836299,0.001388806224108432,0.010580300004221499
baseline,100,-8324.023344442787,987.564444508011,0.01602674207522781,0.037279817565505434,0.0006946601151214593,1.3243584000738338
baseline,200,-8406.420237249602,297.89301145410934,0.00483437256893787,0.007534659397724317,0.000396239201718142,2.596777500002645
baseline,300,-8450.320686468847,425.12839906053784,0.006899218819073727,0.0022327103362291085,0.00019795234216808425,3.8046606000280008
baseline,400,-8461.236061545384,621.8025999399172,0.010090956540975669,0.0006266626379118955,0.0001724864036744578,5.054663400049321
baseline,500,-8461.031925605907,514.9775203531486,0.008357340059313306,0.00040030123841300206,0.00020346458034349178,6.292045200010762
baseline,600,-8456.181572935013,422.84092381417645,0.006862096405462364,0.00038974820845625934,0.00027498974808603215,7.524359800037928
baseline,700,-8448.858419912192,336.81262813252073,0.005465981636721167,0.0005331390993645848,0.0003319072781968416,8.78397590003442
baseline,800,-8442.86888367658,288.04290863620315,0.004674519651839682,0.0005199015850867395,0.00037394356881299037,10.00493360008113
baseline,900,-8439.691465021786,271.1316733522448,0.004400074771227848,0.00040756739784108094,0.00044653072464941865,11.256527099991217
baseline,1000,-8437.650553858202,270.062100971401,0.0043827171589992005,0.0002731688965743389,0.0007213663185324401,12.538785999990068
baseline,1100,-8437.39823041339,270.0032981354832,0.004381762874051228,0.00034533408907807726,0.0016403078337355087,13.739290800062008
baseline,1200,-8438.580031729827,270.0036658337526,0.004381768841262136,0.0007919160221593222,0.003951737229421108,15.006524799973704
baseline,1300,-8440.883142799345,269.9496863020111,0.00438089283156234,0.0019165398582072894,0.00885493275770226,16.269985700026155
baseline,1400,-8442.570203216883,270.72403644347764,0.004393459413988647,0.0025968779996668663,0.021976313640455696,17.482996699982323
baseline,1500,-8442.994852855301,270.7392548331874,0.004393706386434886,0.00177752419373894,0.09948270962040028,18.77728979999665
baseline,1600,-8441.969007028787,269.9170701034699,0.004380363517850813,0.009945769463317291,0.47216791738086855,20.004487200058065
baseline,1700,-8441.948557246533,269.836602198539,0.004379057640178897,0.0161297024024455,4.147877048519489,21.229485300020315
baseline,1800,-8441.841664186077,269.7844466921036,0.004378211231770725,0.13897920061936805,41.839956800553296,22.47964699997101
baseline,1900,-8440.556995931227,269.65157602398955,0.004376054933071365,1.12780278224798,330.40660406281734,23.679256899980828
baseline,2000,-8438.444283340437,269.4895075072345,0.004373424795533514,1.2567875222779787,2376.9760837873605,24.901226400048472
baseline,2100,-8436.118437517911,269.3198059512019,0.004370670784812062,1.2688451708849489,16700.110385787637,26.1448632000247
baseline,2200,-8433.749050738763,269.1481463996061,0.004367884998655549,1.2722316298552019,116611.86725284929,27.403480399982072
baseline,2300,-8431.371282839984,268.97606048056014,0.00436509229317221,1.2786274258492107,812954.5259837266,28.57591710006818
baseline,2400,-8428.993015461794,268.80396126841697,0.004362299371961136,1.2789388366163463,5665201.601006791,29.862414099974558
baseline,2500,-8426.615629010003,268.63195945720355,0.004359508031426228,1.2788890783947404,39475846.79078025,31.144100600038655
baseline,2600,-8424.239808792001,268.460085152965,0.004356718760145038,1.2788392156740054,275076040.76966286,32.324930000002496
baseline,2700,-8421.865440506022,268.28834623435614,0.004353931685976735,1.278789294656542,1916856321.3153017,33.575935899978504
baseline,2800,-8419.492734593508,268.1167447306775,0.0043511468418539305,1.2787392779043871,13358098437.042885,34.78638880001381
baseline,2900,-8417.121536324119,267.94528109727116,0.004348364235166167,1.278689200562272,93093370832.27168,36.066256900085136
baseline,3000,-8414.751965454403,267.77395522041945,0.004345583864067973,1.2786390329226163,648801807433.2156,37.36664630006999
baseline,3100,-8412.383907190744,267.60276700234203,0.004342805726972513,1.2785887997778036,4521937716810.595,38.63566080003511
baseline,3200,-8410.017456191637,267.43171629173094,0.00434002982142428,1.2785384806785764,31517831173037.383,39.839796900050715
baseline,3300,-8407.652518557741,267.2608029264162,0.004337256144791487,1.27850414673074,219688480453534.44,41.23554949997924
baseline,3400,-8405.289170093223,267.0900267806542,0.0043344846950335,1.2784536839781602,1531360588174847.8,42.70712460007053
baseline,3500,-8402.927344869284,266.9193877531017,0.004331715470505662,1.2784031531747262,1.067497536665316e+16,44.102477599983104
baseline,3600,-8400.567095034576,266.7488856739262,0.00432894846845184,1.2783525415467558,7.44175733712769e+16,45.37845920003019
baseline,3700,-8398.208366092267,266.5785204193138,0.004326183686862711,1.2783018608280179,5.1880403256044563e+17,46.60036200005561
baseline,3800,-8395.851205359548,266.40829183369243,0.004323421123213568,1.2782511001747399,3.617015544108904e+18,47.82138620002661
baseline,3900,-8393.495564279177,266.2381997757315,0.004320660775210818,1.2782002693534988,2.5218345673381573e+19,49.08554170001298
baseline,4000,-8391.141483121077,266.0682441341047,0.004317902641047797,1.2781493607409757,1.7583365694004432e+20,50.28985970001668
baseline,4100,-8388.788931595713,265.8984248096442,0.0043151467191151534,1.278098382444749,1.226045653431429e+21,51.564903200021945
baseline,4200,-8386.437933876086,265.7287416272395,0.004312393006571099,1.278063445369561,8.549298026709226e+21,52.75721459998749
baseline,4300,-8384.08845804563,265.5591944416468,0.004309641501058536,1.2780123259694673,5.961745647295833e+22,53.97157330007758
baseline,4400,-8381.74052774035,265.38978311804436,0.004306892200389503,1.2779611301829117,4.157531951897381e+23,55.34542530006729
baseline,4500,-8379.394119749095,265.2205075233977,0.0043041451024050425,1.2779098627317307,2.899458577498018e+24,56.60888910002541
baseline,4600,-8377.049252021483,265.0513675266472,0.0043014002049782465,1.2778585197078383,2.0221686768490933e+25,57.91910260007717
baseline,4700,-8374.705906752843,264.8823629978446,0.0042986575060002434,1.2778071047926187,1.4103828051129873e+26,59.27089729998261
baseline,4800,-8372.36410736371,264.7134938454267,0.004295917003985093,1.2777556156834438,9.837297814313774e+26,60.636972500011325
baseline,4900,-8370.023838831483,264.54475993364775,0.004293178696729841,1.2777040549330165,6.861732671884818e+27,62.13343659997918
baseline,5000,-8367.685107723557,264.37616113134703,0.0042904425821059375,1.2776524211946338,4.786421480330339e+28,63.462002200074494
B_only,0,0.0,0.0,0.0,64.5147178836299,0.001388806224108432,0.012064600014127791
B_only,100,-8324.023344442787,987.564444508011,0.01602674207522781,0.037279817565505434,0.0006946601151214593,1.414647200028412
B_only,200,-8406.420237249602,297.89301145410934,0.00483437256893787,0.007534659397724317,0.000396239201718142,2.8592436000471935
B_only,300,-8450.320686468847,425.12839906053784,0.006899218819073727,0.0022327103362291085,0.00019795234216808425,4.367473699967377
B_only,400,-8461.236061545384,621.8025999399172,0.010090956540975669,0.0006266626379118955,0.0001724864036744578,5.976925599970855
B_only,500,-8461.031925605907,514.9775203531486,0.008357340059313306,0.00040030123841300206,0.00020346458034349178,7.299734200001694
B_only,600,-8456.181572935013,422.84092381417645,0.006862096405462364,0.00038974820845625934,0.00027498974808603215,8.749212800059468
B_only,700,-8448.858419912192,336.81262813252073,0.005465981636721167,0.0005331390993645848,0.0003319072781968416,10.134089400060475
B_only,800,-8442.86888367658,288.04290863620315,0.004674519651839682,0.0005199015850867395,0.00037394356881299037,11.533842500066385
B_only,900,-8439.691465021786,271.1316733522448,0.004400074771227848,0.00040756739784108094,0.00044653072464941865,13.102793600060977
B_only,1000,-8437.650553858202,270.062100971401,0.0043827171589992005,0.0002731688965743389,0.0007213663185324401,14.530906800064258
B_only,1100,-8437.39823041339,270.0032981354832,0.004381762874051228,0.00034533408907807726,0.0016403078337355087,16.11724759999197
B_only,1200,-8438.580031729827,270.0036658337526,0.004381768841262136,0.0007919160221593222,0.003951737229421108,17.55439890001435
B_only,1300,-8440.883142799345,269.9496863020111,0.00438089283156234,0.0019165398582072894,0.00885493275770226,18.97078380000312
B_only,1400,-8442.570203216883,270.72403644347764,0.004393459413988647,0.0025968779996668663,0.021976313640455696,20.570570199983194
B_only,1500,-8442.994852855301,270.7392548331874,0.004393706386434886,0.00177752419373894,0.09948270962040028,21.930744900018908
B_only,1600,-8441.969007028787,269.9170701034699,0.004380363517850813,0.009945769463317291,0.47216791738086855,23.471809700015
