variant,iter,objective,primal_l2,primal_rel,dual_fp_rel,omega,restart_count,elapsed_sec
baseline,4800,0.0,0.0,0.0,0.0,1.0,48,1.4754071000497788
baseline,4900,0.0,0.0,0.0,0.0,1.0,49,1.5038413999136537
baseline,5000,0.0,0.0,0.0,0.0,1.0,50,1.5379604999907315
B_only,0,0.0,0.0,0.0,0.0,1.0,0,0.0012598000466823578
B_only,100,0.0,0.0,0.0,0.0,1.0,1,0.03329419996589422
B_only,200,0.0,0.0,0.0,0.0,1.0,2,0.06618309998884797
B_only,300,0.0,0.0,0.0,0.0,1.0,3,0.0962771000340581
B_only,400,0.0,0.0,0.0,0.0,1.0,4,0.12510850001126528
B_only,500,0.0,0.0,0.0,0.0,1.0,5,0.1557473000138998
B_only,600,0.0,0.0,0.0,0.0,1.0,6,0.18386369990184903
B_only,700,0.0,0.0,0.0,0.0,1.0,7,0.2128806000109762
B_only,800,0.0,0.0,0.0,0.0,1.0,8,0.2454200000502169
B_only,900,0.0,0.0,0.0,0.0,1.0,9,0.2777666999027133
B_only,1000,0.0,0.0,0.0,0.0,1.0,10,0.311392999952659
B_only,1100,0.0,0.0,0.0,0.0,1.0,11,0.3383794999681413
B_only,1200,0.0,0.0,0.0,0.0,1.0,12,0.3702612000051886
B_only,1300,0.0,0.0,0.0,0.0,1.0,13,0.3984024999663234
B_only,1400,0.0,0.0,0.0,0.0,1.0,14,0.42518959986045957
B_only,1500,0.0,0.0,0.0,0.0,1.0,15,0.45403789984993637
B_only,1600,0.0,0.0,0.0,0.0,1.0,16,0.4783566000405699
B_only,1700,0.0,0.0,0.0,0.0,1.0,17,0.5071192998439074
B_only,1800,0.0,0.0,0.0,0.0,1.0,18,0.5373460999689996
B_only,1900,0.0,0.0,0.0,0.0,1.0,19,0.5597597998566926
B_only,2000,0.0,0.0,0.0,0.0,1.0,20,0.5876279999502003
B_only,2100,0.0,0.0,0.0,0.0,1.0,21,0.6122723000589758
B_only,2200,0.0,0.0,0.0,0.0,1.0,22,0.6408015000633895
B_only,2300,0.0,0.0,0.0,0.0,1.0,23,0.6690036999061704
B_only,2400,0.0,0.0,0.0,0.0,1.0,24,0.6927105998620391
B_only,2500,0.0,0.0,0.0,0.0,1.0,25,0.7187485999893397
B_only,2600,0.0,0.0,0.0,0.0,1.0,26,0.7443015000317246
B_only,2700,0.0,0.0,0.0,0.0,1.0,27,0.7721887999214232
B_only,2800,0.0,0.0,0.0,0.0,1.0,28,0.8032386000268161
B_only,2900,0.0,0.0,0.0,0.0,1.0,29,0.833662899909541
B_only,3000,0.0,0.0,0.0,0.0,1.0,30,0.8641516999341547
B_only,3100,0.0,0.0,0.0,0.0,1.0,31,0.8942476999945939
B_only,3200,0.0,0.0,0.0,0.0,1.0,32,0.9214693999383599
B_only,3300,0.0,0.0,0.0,0.0,1.0,33,0.953015899984166
B_only,3400,0.0,0.0,0.0,0.0,1.0,34,0.9783723999280483
B_only,3500,0.0,0.0,0.0,0.0,1.0,35,1.0069915999192744
B_only,3600,0.0,0.0,0.0,0.0,1.0,36,1.0406020998489112
B_only,3700,0.0,0.0,0.0,0.0,1.0,37,1.0732831999193877
B_only,3800,0.0,0.0,0.0,0.0,1.0,38,1.1087923999875784
B_only,3900,0.0,0.0,0.0,0.0,1.0,39,1.1535879999864846
B_only,4000,0.0,0.0,0.0,0.0,1.0,40,1.1867130999453366
B_only,4100,0.0,0.0,0.0,0.0,1.0,41,1.2193730999715626
B_only,4200,0.0,0.0,0.0,0.0,1.0,42,1.24895179993473
B_only,4300,0.0,0.0,0.0,0.0,1.0,43,1.272944699972868
B_only,4400,0.0,0.0,0.0,0.0,1.0,44,1.3174946999642998
B_only,4500,0.0,0.0,0.0,0.0,1.0,45,1.3498664000071585
B_only,4600,0.0,0.0,0.0,0.0,1.0,46,1.3737359999213368
B_only,4700,0.0,0.0,0.0,0.0,1.0,47,1.4113215999677777
B_only,4800,0.0,0.0,0.0,0.0,1.0,48,1.450963000068441
B_only,4900,0.0,0.0,0.0,0.0,1.0,49,1.4788420000113547
B_only,5000,0.0,0.0,0.0,0.0,1.0,50,1.5058414998929948
C_only,0,0.0,0.0,0.0,0.0,1.0,0,0.00129360007122159
C_only,100,0.0,0.0,0.0,0.0,1.0,1,0.03483120002783835
C_only,200,0.0,0.0,0.0,0.0,1.0,2,0.06868369993753731
C_only,300,0.0,0.0,0.0,0.0,1.0,3,0.10156530002132058
C_only,400,0.0,0.0,0.0,0.0,1.0,4,0.13842369988560677
C_only,500,0.0,0.0,0.0,0.0,1.0,5,0.17203919985331595
C_only,600,0.0,0.0,0.0,0.0,1.0,6,0.2103366998489946
C_only,700,0.0,0.0,0.0,0.0,1.0,7,0.23867259989492595
C_only,800,0.0,0.0,0.0,0.0,1.0,8,0.27109409985132515
C_only,900,0.0,0.0,0.0,0.0,1.0,9,0.2985133999027312
C_only,1000,0.0,0.0,0.0,0.0,1.0,10,0.3278735000640154
C_only,1100,0.0,0.0,0.0,0.0,1.0,11,0.36055610002949834
C_only,1200,0.0,0.0,0.0,0.0,1.0,12,0.39050760003738105
C_only,1300,0.0,0.0,0.0,0.0,1.0,13,0.418468999909237
C_only,1400,0.0,0.0,0.0,0.0,1.0,14,0.44676439999602735
C_only,1500,0.0,0.0,0.0,0.0,1.0,15,0.4741435998585075
C_only,1600,0.0,0.0,0.0,0.0,1.0,16,0.5015682999510318
C_only,1700,0.0,0.0,0.0,0.0,1.0,17,0.5278606000356376
C_only,1800,0.0,0.0,0.0,0.0,1.0,18,0.5509094998706132
C_only,1900,0.0,0.0,0.0,0.0,1.0,19,0.5723862000741065
C_only,2000,0.0,0.0,0.0,0.0,1.0,20,0.5968094000127167
C_only,2100,0.0,0.0,0.0,0.0,1.0,21,0.6202133998740464
C_only,2200,0.0,0.0,0.0,0.0,1.0,22,0.6426381999626756
C_only,2300,0.0,0.0,0.0,0.0,1.0,23,0.6637120000086725
C_only,2400,0.0,0.0,0.0,0.0,1.0,24,0.6857491000555456
C_only,2500,0.0,0.0,0.0,0.0,1.0,25,0.7094053998589516
C_only,2600,0.0,0.0,0.0,0.0,1.0,26,0.7295391000807285
C_only,2700,0.0,0.0,0.0,0.0,1.0,27,0.7494872000534087
C_only,2800,0.0,0.0,0.0,0.0,1.0,28,0.7753693000413477
C_only,2900,0.0,0.0,0.0,0.0,1.0,29,0.7961645000614226
C_only,3000,0.0,0.0,0.0,0.0,1.0,30,0.8298332998529077
C_only,3100,0.0,0.0,0.0,0.0,1.0,31,0.8534400998614728
C_only,3200,0.0,0.0,0.0,0.0,1.0,32,0.8766985998954624
C_only,3300,0.0,0.0,0.0,0.0,1.0,33,0.8963174000382423
C_only,3400,0.0,0.0,0.0,0.0,1.0,34,0.9155593998730183
C_only,3500,0.0,0.0,0.0,0.0,1.0,35,0.9387713999021798
C_only,3600,0.0,0.0,0.0,0.0,1.0,36,0.9576693000271916
C_only,3700,0.0,0.0,0.0,0.0,1.0,37,0.9767267999704927
C_only,3800,0.0,0.0,0.0,0.0,1.0,38,0.998306900030002
C_only,3900,0.0,0.0,0.0,0.0,1.0,39,1.0223320999648422
C_only,4000,0.0,0.0,0.0,0.0,1.0,40,1.0443893000483513
C_only,4100,0.0,0.0,0.0,0.0,1.0,41,1.0626523999962956
C_only,4200,0.0,0.0,0.0,0.0,1.0,42,1.0922455999534577
C_only,4300,0.0,0.0,0.0,0.0,1.0,43,1.1140626000706106
C_only,4400,0.0,0.0,0.0,0.0,1.0,44,1.1319196000695229
C_only,4500,0.0,0.0,0.0,0.0,1.0,45,1.1550487999338657
C_only,4600,0.0,0.0,0.0,0.0,1.0,46,1.176123899873346
C_only,4700,0.0,0.0,0.0,0.0,1.0,47,1.2011521998792887
C_only,4800,0.0,0.0,0.0,0.0,1.0,48,1.227671599946916
C_only,4900,0.0,0.0,0.0,0.0,1.0,49,1.2542560000438243
C_only,5000,0.0,0.0,0.0,0.0,1.0,50,1.2769539998844266
B_plus_C,0,0.0,0.0,0.0,0.0,1.0,0,0.0008665001951158047
B_plus_C,100,0.0,0.0,0.0,0.0,1.0,1,0.021172900218516588
B_plus_C,200,0.0,0.0,0.0,0.0,1.0,2,0.04268760001286864
B_plus_C,300,0.0,0.0,0.0,0.0,1.0,3,0.06516390014439821
B_plus_C,400,0.0,0.0,0.0,0.0,1.0,4,0.0842021000571549
B_plus_C,500,0.0,0.0,0.0,0.0,1.0,5,0.1032706000842154
B_plus_C,600,0.0,0.0,0.0,0.0,1.0,6,0.12231940007768571
B_plus_C,700,0.0,0.0,0.0,0.0,1.0,7,0.14810550003312528
B_plus_C,800,0.0,0.0,0.0,0.0,1.0,8,0.16803160007111728
B_plus_C,900,0.0,0.0,0.0,0.0,1.0,9,0.188645200105384
B_plus_C,1000,0.0,0.0,0.0,0.0,1.0,10,0.20567480009049177
B_plus_C,1100,0.0,0.0,0.0,0.0,1.0,11,0.22430440015159547
B_plus_C,1200,0.0,0.0,0.0,0.0,1.0,12,0.24332960019819438
B_plus_C,1300,0.0,0.0,0.0,0.0,1.0,13,0.2622396000660956
B_plus_C,1400,0.0,0.0,0.0,0.0,1.0,14,0.28467420022934675
B_plus_C,1500,0.0,0.0,0.0,0.0,1.0,15,0.3028017000760883
B_plus_C,1600,0.0,0.0,0.0,0.0,1.0,16,0.32044150005094707
B_plus_C,1700,0.0,0.0,0.0,0.0,1.0,17,0.33976850006729364
B_plus_C,1800,0.0,0.0,0.0,0.0,1.0,18,0.3647770001552999
B_plus_C,1900,0.0,0.0,0.0,0.0,1.0,19,0.38189190020784736
B_plus_C,2000,0.0,0.0,0.0,0.0,1.0,20,0.40188790019601583
B_plus_C,2100,0.0,0.0,0.0,0.0,1.0,21,0.4198810001835227
B_plus_C,2200,0.0,0.0,0.0,0.0,1.0,22,0.44324420019984245
B_plus_C,2300,0.0,0.0,0.0,0.0,1.0,23,0.46706610010005534
B_plus_C,2400,0.0,0.0,0.0,0.0,1.0,24,0.48953520017676055
B_plus_C,2500,0.0,0.0,0.0,0.0,1.0,25,0.5086466001812369
B_plus_C,2600,0.0,0.0,0.0,0.0,1.0,26,0.5330257001332939
B_plus_C,2700,0.0,0.0,0.0,0.0,1.0,27,0.5524699001107365
B_plus_C,2800,0.0,0.0,0.0,0.0,1.0,28,0.5771421000827104
B_plus_C,2900,0.0,0.0,0.0,0.0,1.0,29,0.608778600115329
B_plus_C,3000,0.0,0.0,0.0,0.0,1.0,30,0.6289336001500487
B_plus_C,3100,0.0,0.0,0.0,0.0,1.0,31,0.647717600222677
B_plus_C,3200,0.0,0.0,0.0,0.0,1.0,32,0.6672265001107007
B_plus_C,3300,0.0,0.0,0.0,0.0,1.0,33,0.6876182002015412
B_plus_C,3400,0.0,0.0,0.0,0.0,1.0,34,0.7076539001427591
B_plus_C,3500,0.0,0.0,0.0,0.0,1.0,35,0.7248959999997169
B_plus_C,3600,0.0,0.0,0.0,0.0,1.0,36,0.74406380020082
B_plus_C,3700,0.0,0.0,0.0,0.0,1.0,37,0.7659678000491112
B_plus_C,3800,0.0,0.0,0.0,0.0,1.0,38,0.7848592000082135
B_plus_C,3900,0.0,0.0,0.0,0.0,1.0,39,0.8041710001416504
B_plus_C,4000,0.0,0.0,0.0,0.0,1.0,40,0.8228198001161218
B_plus_C,4100,0.0,0.0,0.0,0.0,1.0,41,0.8430144002195448
B_plus_C,4200,0.0,0.0,0.0,0.0,1.0,42,0.8666857001371682
B_plus_C,4300,0.0,0.0,0.0,0.0,1.0,43,0.8857631999999285
B_plus_C,4400,0.0,0.0,0.0,0.0,1.0,44,0.9046811000443995
B_plus_C,4500,0.0,0.0,0.0,0.0,1.0,45,0.9319639001041651
B_plus_C,4600,0.0,0.0,0.0,0.0,1.0,46,0.9570871000178158
B_plus_C,4700,0.0,0.0,0.0,0.0,1.0,47,0.9825923000462353
B_plus_C,4800,0.0,0.0,0.0,0.0,1.0,48,1.0049338000826538
B_plus_C,4900,0.0,0.0,0.0,0.0,1.0,49,1.0278782001696527
B_plus_C,5000,0.0,0.0,0.0,0.0,1.0,50,1.0528813002165407
