variant,iter,objective,primal_l2,primal_rel,dual_fp_rel,omega,elapsed_sec
baseline,2400,0.0,0.3323113896240202,4.0037343029428176e-05,2.7061251306188958e-06,0.00033013153820517503,0.6173134000273421
baseline,2500,0.0,0.3173276583541097,3.8232082037943905e-05,2.6629003600657784e-06,0.00030172183218267316,0.6411534999497235
baseline,2600,0.0,0.2879332965380849,3.4690608035229664e-05,2.7668175972394385e-06,0.0003596009210059092,0.6680124000413343
baseline,2700,0.0,0.2628456838810526,3.166801722100732e-05,2.799554187468195e-06,0.0003610384716093807,0.6921232000458986
baseline,2800,0.0,0.2564176471514949,3.089355832617905e-05,2.7040767788425114e-06,0.00045446103931718625,0.720335999969393
baseline,2900,0.0,0.24172039952041255,2.912281328593273e-05,2.6703905379753887e-06,0.0004560975010592676,0.7460383999859914
baseline,3000,0.0,0.20347885953252018,2.4515418829182004e-05,3.1095237792173974e-06,0.0005861377909951664,0.7822188000427559
baseline,3100,0.0,0.20466839221317099,2.4658735397518153e-05,2.7601667583505367e-06,0.000663147710312229,0.8134408999467269
baseline,3200,0.0,0.18162053938800832,2.1881897713149744e-05,3.170871137711324e-06,0.000807137240613175,0.8479858000064269
baseline,3300,0.0,0.16848635491464345,2.0299472717825753e-05,3.4264482398434734e-06,0.0010744127817386533,0.8744772999780253
baseline,3400,0.0,0.1641728923262801,1.9779780685932707e-05,3.362427056365155e-06,0.0015454570459211936,0.9015876000048593
baseline,3500,0.0,0.15144234533225312,1.8245986501120717e-05,4.267021724381638e-06,0.0021262737816849296,0.9307396999793127
baseline,3600,0.0,0.14071649348577656,1.6953720803739492e-05,5.445089712167983e-06,0.0036975851146961026,0.9583440000424162
baseline,3700,0.0,0.13988520158480894,1.6853565587770875e-05,4.939504979615521e-06,0.006472763699846805,0.9889598999870941
baseline,3800,0.0,0.13149211713574374,1.5842354983336347e-05,1.0349226811464889e-05,0.012028737878855337,1.0200029000407085
baseline,3900,0.0,0.12905868119604025,1.554917120300225e-05,1.2709731854663731e-05,0.029886500190124274,1.0542401999700814
baseline,4000,0.0,0.12797801133583764,1.541897058019649e-05,1.837150530544644e-05,0.08351740015460557,1.0965224000392482
baseline,4100,0.0,0.1274458185100147,1.5354851240954517e-05,3.081247189325112e-05,0.2847080911350748,1.129069700022228
baseline,4200,0.0,0.12713309189182137,1.5317173498698358e-05,7.352729411194445e-05,1.1433326646258486,1.158188399975188
baseline,4300,0.0,0.12697893292257234,1.5298600209531624e-05,0.00019465473428680041,5.377597145886017,1.187811000039801
baseline,4400,0.0,0.12691044880692715,1.5290349147077048e-05,0.0005641783806438042,27.958873194648767,1.2215488000074401
baseline,4500,0.00022875825270647206,0.12684768104795638,1.5282786799304545e-05,0.003011748930583989,154.69336666889947,1.2521594000281766
baseline,4600,0.029535682295888734,0.12473799435235752,1.5028608782680204e-05,0.11494665475941852,494.93750810487796,1.2781687999377027
baseline,4700,0.06942302255894074,0.12189043637472316,1.4685530997486858e-05,0.4386688716909809,1307.9810181421872,1.308071600040421
baseline,4800,0.11437140527821775,0.1189173965488123,1.4327334982945137e-05,1.2032510342898395,3229.7004120003853,1.340408799936995
baseline,4900,0.15797618082724002,0.11599867545769683,1.3975683365874683e-05,2.7550843906949654,7775.257469080824,1.365255399956368
baseline,5000,0.20007606597275734,0.11314226916409881,1.3631539523144548e-05,6.239479715320015,18555.46761904514,1.3982876000227407
B_only,0,0.0,97.99489782636645,0.011806562946419106,0.0,0.0001204959222472178,0.0010806999634951353
B_only,100,0.0,7.464920087030565,0.0008993840582769728,3.506332834832617e-05,0.00010412390932386515,0.02697140001691878
B_only,200,0.0,5.511938250154549,0.0006640860631594564,2.183415726024427e-05,0.00021849520847418198,0.05287120002321899
B_only,300,0.0,4.308467162985369,0.0005190901760262863,2.2908181613180893e-05,0.00016125608949400905,0.0763731999322772
B_only,400,0.0,1.7768241897959196,0.00021407427434350847,1.1600926454403561e-05,0.00017688312606595647,0.11532939993776381
B_only,500,0.0,1.6307217273474537,0.00019647164443331607,6.924618749005156e-06,0.00013612247997973372,0.14168050000444055
B_only,600,0.0,1.1587102099572393,0.00013960303376976232,6.710547608937391e-06,0.00015644854518472276,0.16764090000651777
B_only,700,0.0,1.1277981848209009,0.00013587870955831066,5.362051045330181e-06,0.00015626974935862095,0.19296479993499815
B_only,800,0.0,0.9591782536497792,0.00011556314338546593,5.5066798040298e-06,0.00016566582384678388,0.21695419994648546
B_only,900,0.0,0.9413295655298481,0.00011341270836820252,4.610452497083586e-06,0.0001724415006033951,0.24271230003796518
B_only,1000,0.0,0.7941184194989198,9.56765027025948e-05,5.002099933602949e-06,0.00016784472292859112,0.26838719996158034
B_only,1100,0.0,0.8770326304696996,0.00010566612331237102,3.941483628913283e-06,0.00017794087304481872,0.2919361999956891
B_only,1200,0.0,0.6769652953112574,8.156172973204596e-05,4.5480061754133025e-06,0.0001466217246638643,0.3199474000139162
B_only,1300,0.0,0.6759652155387504,8.144123871621302e-05,4.251476541050533e-06,0.0002161953931320415,0.349920199951157
B_only,1400,0.0,0.6678295262771332,8.046103944553278e-05,3.7609085000735853e-06,0.00017206514955388382,0.37682759994640946
B_only,1500,0.0,0.5692602510197028,6.858527469937431e-05,3.9788307066148165e-06,0.0002188704462534068,0.4044068999355659
B_only,1600,0.0,0.5938493701457966,7.154780631274076e-05,3.24283464634607e-06,0.0001973198985923245,0.42977199994493276
B_only,1700,0.0,0.5825271133177868,7.018368490539688e-05,3.0497263299357854e-06,0.00020162613818242324,0.45635450002737343
B_only,1800,0.0,0.5190655335903377,6.253774463349708e-05,3.2262344062104244e-06,0.00017768219535813066,0.4884574000025168
B_only,1900,0.0,0.45327222447507914,5.461087432950553e-05,3.347815991328294e-06,0.00023487553041770228,0.5143948999466375
B_only,2000,0.0,0.4604387410355553,5.547430631172707e-05,2.8520953867475716e-06,0.00020415886591983258,0.5442406999645755
B_only,2100,0.0,0.2975106861724618,3.5844505392018665e-05,3.571155653243293e-06,0.0002573300571322344,0.5742529999697581
B_only,2200,0.0,0.4121426746861598,4.9655528395055254e-05,2.3577260385473765e-06,0.00028027199740588115,0.6007482999702916
B_only,2300,0.0,0.3316632407117452,3.9959253138003555e-05,2.898603777417807e-06,0.00025230564814348417,0.6260682999854907
B_only,2400,0.0,0.3323113896240202,4.0037343029428176e-05,2.7061251306188958e-06,0.00033013153820517503,0.6549248000374064
B_only,2500,0.0,0.3173276583541097,3.8232082037943905e-05,2.6629003600657784e-06,0.00030172183218267316,0.6845217000227422
B_only,2600,0.0,0.2879332965380849,3.4690608035229664e-05,2.7668175972394385e-06,0.0003596009210059092,0.7179894000291824
B_only,2700,0.0,0.2628456838810526,3.166801722100732e-05,2.799554187468195e-06,0.0003610384716093807,0.7575546000152826
B_only,2800,0.0,0.2564176471514949,3.089355832617905e-05,2.7040767788425114e-06,0.00045446103931718625,0.7821195999858901
B_only,2900,0.0,0.24172039952041255,2.912281328593273e-05,2.6703905379753887e-06,0.0004560975010592676,0.8097334000049159
B_only,3000,0.0,0.20347885953252018,2.4515418829182004e-05,3.1095237792173974e-06,0.0005861377909951664,0.8437995000276715
B_only,3100,0.0,0.20466839221317099,2.4658735397518153e-05,2.7601667583505367e-06,0.000663147710312229,0.8759033000096679
B_only,3200,0.0,0.18162053938800832,2.1881897713149744e-05,3.170871137711324e-06,0.000807137240613175,0.9099782999837771
B_only,3300,0.0,0.16848635491464345,2.0299472717825753e-05,3.4264482398434734e-06,0.0010744127817386533,0.9535861000185832
B_only,3400,0.0,0.1641728923262801,1.9779780685932707e-05,3.362427056365155e-06,0.0015454570459211936,0.9845221999567002
B_only,3500,0.0,0.15144234533225312,1.8245986501120717e-05,4.267021724381638e-06,0.0021262737816849296,1.0286700000287965
B_only,3600,0.0,0.14071649348577656,1.6953720803739492e-05,5.445089712167983e-06,0.0036975851146961026,1.0695693999296054
B_only,3700,0.0,0.13988520158480894,1.6853565587770875e-05,4.939504979615521e-06,0.006472763699846805,1.101933200028725
B_only,3800,0.0,0.13149211713574374,1.5842354983336347e-05,1.0349226811464889e-05,0.012028737878855337,1.1439679999602959
B_only,3900,0.0,0.12905868119604025,1.554917120300225e-05,1.2709731854663731e-05,0.029886500190124274,1.1859624999342486
B_only,4000,0.0,0.12797801133583764,1.541897058019649e-05,1.837150530544644e-05,0.08351740015460557,1.215874099987559
B_only,4100,0.0,0.1274458185100147,1.5354851240954517e-05,3.081247189325112e-05,0.2847080911350748,1.2501580000389367
B_only,4200,0.0,0.12713309189182137,1.5317173498698358e-05,7.352729411194445e-05,1.1433326646258486,1.2904583000345156
B_only,4300,0.0,0.12697893292257234,1.5298600209531624e-05,0.00019465473428680041,5.377597145886017,1.3185350999701768
B_only,4400,0.0,0.12691044880692715,1.5290349147077048e-05,0.0005641783806438042,27.958873194648767,1.3424916999647394
B_only,4500,0.00022875825270647206,0.12684768104795638,1.5282786799304545e-05,0.003011748930583989,154.69336666889947,1.3713065999327227
B_only,4600,0.029535682295888734,0.12473799435235752,1.5028608782680204e-05,0.11494665475941852,494.93750810487796,1.3990308999782428
B_only,4700,0.06942302255894074,0.12189043637472316,1.4685530997486858e-05,0.4386688716909809,1307.9810181421872,1.4312574999639764
B_only,4800,0.11437140527821775,0.1189173965488123,1.4327334982945137e-05,1.2032510342898395,3229.7004120003853,1.462649799999781
B_only,4900,0.15797618082724002,0.11599867545769683,1.3975683365874683e-05,2.7550843906949654,7775.257469080824,1.4921873999992386
B_only,5000,0.20007606597275734,0.11314226916409881,1.3631539523144548e-05,6.239479715320015,18555.46761904514,1.5165906000183895
C_only,0,0.0,97.99489782636645,0.011806562946419106,0.0,0.0001204959222472178,0.0019403999904170632
C_only,100,0.0,7.464920087030565,0.0008993840582769728,3.506332834832617e-05,0.00010412390932386515,0.02763360005337745
C_only,200,0.0,5.511938250154549,0.0006640860631594564,2.183415726024427e-05,0.0002082478186477303,0.05637840006966144
C_only,300,0.0,4.366729168355842,0.0005261096642756634,2.207979655463611e-05,0.0001543457419559576,0.08198090002406389
C_only,400,0.0,1.785058964505041,0.00021506641156809225,1.08770134023809e-05,0.00016876212058948502,0.108265700051561
C_only,500,0.0,1.6595321031811068,0.00019994275898453198,6.6758745969762365e-06,0.00013112663920623082,0.13353680004365742
C_only,600,0.0,1.17236793903042,0.00014124853615391053,6.548040160733443e-06,0.00014773361433292556,0.158361200010404
C_only,700,0.0,1.1492557149136335,0.00013846394292590304,5.277416960400318e-06,0.00014962622034144898,0.18480460008140653
C_only,800,0.0,0.9817533548424346,0.00011828302328906183,5.388910894432768e-06,0.00015778141146011263,0.21190890006255358
C_only,900,0.0,0.9620057379984496,0.00011590380267164367,4.545837982819074e-06,0.0001650097514471823,0.23886620008852333
C_only,1000,0.0,0.8123661439904174,9.787501418244261e-05,4.920976732070656e-06,0.00016029175779193008,0.26532830006908625
C_only,1100,0.0,0.9017171354554,0.00010864014714809416,3.8591448943031375e-06,0.00017144665891004026,0.28949500003363937
C_only,1200,0.0,0.706641685049581,8.513718285501164e-05,4.419705530251467e-06,0.00013838781214800227,0.3169227000325918
C_only,1300,0.0,0.6891638896989878,8.303143351960197e-05,4.1908542927980005e-06,0.00020456095432542408,0.3429605000419542
C_only,1400,0.0,0.6890909591796698,8.30226467481869e-05,3.659923873889262e-06,0.0001637818414601931,0.36955330008640885
C_only,1500,0.0,0.5826628098805771,7.020003381789878e-05,3.898893463278444e-06,0.00020584111555390925,0.39780420006718487
C_only,1600,0.0,0.6079078656840206,7.324159360356574e-05,3.2014368141181487e-06,0.00018786955899046645,0.42503400007262826
C_only,1700,0.0,0.6024197616437821,7.25803791194976e-05,2.975787093619662e-06,0.00019187483185934746,0.4510932000121102
C_only,1800,0.0,0.5400620726851056,6.506743715808715e-05,3.1267506809560953e-06,0.0001667906900320948,0.47772120009176433
C_only,1900,0.0,0.46014690560906507,5.543914556959377e-05,3.297447107769652e-06,0.00022102505017501157,0.5032905000261962
C_only,2000,0.0,0.4788163996971213,5.768847244290705e-05,2.723558406795958e-06,0.00019311751610188164,0.5317452000454068
C_only,2100,0.0,0.3002578948366827,3.617549295096834e-05,3.478057512508368e-06,0.00023697187639311101,0.5563326000701636
C_only,2200,0.0,0.42429734776242006,5.1119940481307784e-05,2.3221355732366495e-06,0.00026730205283213165,0.5833408000180498
C_only,2300,0.0,0.34850268238247933,4.198809272534973e-05,2.780996644701384e-06,0.00023290574126260392,0.6230232000816613
C_only,2400,0.0,0.34367084372434525,4.140594601639268e-05,2.6427310861936114e-06,0.0003068536235152623,0.6550587000092492
C_only,2500,0.0,0.33030572020485416,3.979569716038457e-05,2.5708492720053524e-06,0.0002769305123552434,0.6900204000994563
C_only,2600,0.0,0.30055971118698116,3.6211856208822554e-05,2.6595700600682676e-06,0.000329173779905029,0.727090600063093
C_only,2700,0.0,0.2728136760287184,3.286897491728814e-05,2.7043559793341134e-06,0.00032566402522615735,0.7560471000615507
C_only,2800,0.0,0.2666486749110749,3.212620692247711e-05,2.612298387173689e-06,0.0004129803154590388,0.7823028999846429
C_only,2900,0.0,0.25322242166322756,3.0508593070925923e-05,2.544015828809224e-06,0.000406071421929563,0.8094217000762001
C_only,3000,0.0,0.21162164338152312,2.5496472865716457e-05,2.96345962636082e-06,0.0005172672494706066,0.8395276000956073
C_only,3100,0.0,0.21355828885000477,2.5729802632221646e-05,2.6224511604241396e-06,0.0005741103730409324,0.8669062000699341
C_only,3200,0.0,0.19132465717989736,2.3051063456374558e-05,2.93627138063986e-06,0.0006858100211747313,0.8980129000265151
C_only,3300,0.0,0.17476294963963493,2.1055685667208874e-05,3.2117659538905535e-06,0.0008765806221682542,0.9234220000216737
C_only,3400,0.0,0.17094210259339665,2.0595344647822514e-05,3.104478327445339e-06,0.0012378258163142407,0.9498505000956357
C_only,3500,0.0,0.15795854930050293,1.903106790871771e-05,3.7238638142179584e-06,0.0016077781140723948,0.9784932000329718
C_only,3600,0.0,0.14431243799867935,1.738696524998243e-05,4.752770184734117e-06,0.0026287447432656033,1.0093610000330955
C_only,3700,0.0,0.1452460541354025,1.7499448633612722e-05,4.037672103096663e-06,0.004263317614073688,1.0393719000276178
C_only,3800,0.0,0.13382180160112098,1.612303864030089e-05,8.105558223792899e-06,0.007367496442137533,1.0631623000372201
C_only,3900,0.0,0.130513009148649,1.5724390677669554e-05,9.48296239538977e-06,0.014734992884275067,1.0902858000481501
C_only,4000,0.0,0.12940921005568143,1.559140341240996e-05,1.0775199084785344e-05,0.029469985768550137,1.1173284000251442
C_only,4100,0.0,0.12796552973101116,1.5417466778913717e-05,1.930615345541481e-05,0.05893997153710028,1.1461117999861017
C_only,4200,0.0,0.12728476695924945,1.5335447523884495e-05,2.7539666535806622e-05,0.11787994307420056,1.1838970000389963
C_only,4300,0.0,0.1270480946142391,1.5306932907297083e-05,3.573985417586246e-05,0.23575988614840115,1.2266196000855416
C_only,4400,0.0,0.126946866262352,1.52947367732633e-05,4.458875740241197e-05,0.4715197722968023,1.2608632000628859
C_only,4500,0.0,0.12684886145886684,1.5282929016869195e-05,7.650582158435673e-05,0.9430395445936046,1.2906571000348777
C_only,4600,0.0,0.1267947333763842,1.5276407589456385e-05,0.00011895375487492618,1.8860790891872092,1.3197364000370726
C_only,4700,0.0,0.12676614137411268,1.5272962784858693e-05,0.00016668379057225882,3.772158178374418,1.3461190999951214
C_only,4800,0.0,0.12674512269403349,1.5270430424757195e-05,0.0002641210024182707,7.544316356748837,1.3858541999943554
C_only,4900,0.0,0.12672720106594768,1.5268271201830382e-05,0.0004625863248189304,15.088632713497676,1.4128255000105128
C_only,5000,0.0,0.12671358223108692,1.5266630385475583e-05,0.000802561565316109,30.177265426995355,1.4443415000569075
B_plus_C,0,0.0,97.99489782636645,0.011806562946419106,0.0,0.0001204959222472178,0.0017195000546053052
B_plus_C,100,0.0,7.464920087030565,0.0008993840582769728,3.506332834832617e-05,0.00010412390932386515,0.041297700023278594
B_plus_C,200,0.0,5.511938250154549,0.0006640860631594564,2.183415726024427e-05,0.0002082478186477303,0.07185890001710504
B_plus_C,300,0.0,4.366729168355842,0.0005261096642756634,2.207979655463611e-05,0.0001543457419559576,0.10083620005752891
B_plus_C,400,0.0,1.785058964505041,0.00021506641156809225,1.08770134023809e-05,0.00016876212058948502,0.1313234999543056
B_plus_C,500,0.0,1.6595321031811068,0.00019994275898453198,6.6758745969762365e-06,0.00013112663920623082,0.1614833000348881
B_plus_C,600,0.0,1.17236793903042,0.00014124853615391053,6.548040160733443e-06,0.00014773361433292556,0.18824980000499636
B_plus_C,700,0.0,1.1492557149136335,0.00013846394292590304,5.277416960400318e-06,0.00014962622034144898,0.2149525999557227
B_plus_C,800,0.0,0.9817533548424346,0.00011828302328906183,5.388910894432768e-06,0.00015778141146011263,0.24320190004073083
B_plus_C,900,0.0,0.9620057379984496,0.00011590380267164367,4.545837982819074e-06,0.0001650097514471823,0.26958860002923757
B_plus_C,1000,0.0,0.8123661439904174,9.787501418244261e-05,4.920976732070656e-06,0.00016029175779193008,0.2932408000342548
B_plus_C,1100,0.0,0.9017171354554,0.00010864014714809416,3.8591448943031375e-06,0.00017144665891004026,0.3241066000191495
B_plus_C,1200,0.0,0.706641685049581,8.513718285501164e-05,4.419705530251467e-06,0.00013838781214800227,0.35021790000610054
B_plus_C,1300,0.0,0.6891638896989878,8.303143351960197e-05,4.1908542927980005e-06,0.00020456095432542408,0.37659889995120466
B_plus_C,1400,0.0,0.6890909591796698,8.30226467481869e-05,3.659923873889262e-06,0.0001637818414601931,0.40155439998488873
B_plus_C,1500,0.0,0.5826628098805771,7.020003381789878e-05,3.898893463278444e-06,0.00020584111555390925,0.42892450001090765
B_plus_C,1600,0.0,0.6079078656840206,7.324159360356574e-05,3.2014368141181487e-06,0.00018786955899046645,0.45434110006317496
B_plus_C,1700,0.0,0.6024197616437821,7.25803791194976e-05,2.975787093619662e-06,0.00019187483185934746,0.4823148000286892
B_plus_C,1800,0.0,0.5400620726851056,6.506743715808715e-05,3.1267506809560953e-06,0.0001667906900320948,0.5103574000531808
B_plus_C,1900,0.0,0.46014690560906507,5.543914556959377e-05,3.297447107769652e-06,0.00022102505017501157,0.540102900005877
B_plus_C,2000,0.0,0.4788163996971213,5.768847244290705e-05,2.723558406795958e-06,0.00019311751610188164,0.5673801000230014
B_plus_C,2100,0.0,0.3002578948366827,3.617549295096834e-05,3.478057512508368e-06,0.00023697187639311101,0.6014832999790087
B_plus_C,2200,0.0,0.42429734776242006,5.1119940481307784e-05,2.3221355732366495e-06,0.00026730205283213165,0.6376737999962643
B_plus_C,2300,0.0,0.34850268238247933,4.198809272534973e-05,2.780996644701384e-06,0.00023290574126260392,0.6675223000347614
B_plus_C,2400,0.0,0.34367084372434525,4.140594601639268e-05,2.6427310861936114e-06,0.0003068536235152623,0.6995185000123456
B_plus_C,2500,0.0,0.33030572020485416,3.979569716038457e-05,2.5708492720053524e-06,0.0002769305123552434,0.7259382000193
B_plus_C,2600,0.0,0.30055971118698116,3.6211856208822554e-05,2.6595700600682676e-06,0.000329173779905029,0.7541894000023603
B_plus_C,2700,0.0,0.2728136760287184,3.286897491728814e-05,2.7043559793341134e-06,0.00032566402522615735,0.7902405000058934
B_plus_C,2800,0.0,0.2666486749110749,3.212620692247711e-05,2.612298387173689e-06,0.0004129803154590388,0.8206684000324458
B_plus_C,2900,0.0,0.25322242166322756,3.0508593070925923e-05,2.544015828809224e-06,0.000406071421929563,0.8495445000007749
B_plus_C,3000,0.0,0.21162164338152312,2.5496472865716457e-05,2.96345962636082e-06,0.0005172672494706066,0.8753177999751642
B_plus_C,3100,0.0,0.21355828885000477,2.5729802632221646e-05,2.6224511604241396e-06,0.0005741103730409324,0.9005885999649763
B_plus_C,3200,0.0,0.19132465717989736,2.3051063456374558e-05,2.93627138063986e-06,0.0006858100211747313,0.9255977000575513
B_plus_C,3300,0.0,0.17476294963963493,2.1055685667208874e-05,3.2117659538905535e-06,0.0008765806221682542,0.9536827000556514
B_plus_C,3400,0.0,0.17094210259339665,2.0595344647822514e-05,3.104478327445339e-06,0.0012378258163142407,0.9807370000053197
B_plus_C,3500,0.0,0.15795854930050293,1.903106790871771e-05,3.7238638142179584e-06,0.0016077781140723948,1.008685400011018
B_plus_C,3600,0.0,0.14431243799867935,1.738696524998243e-05,4.752770184734117e-06,0.0026287447432656033,1.0398184000514448
B_plus_C,3700,0.0,0.1452460541354025,1.7499448633612722e-05,4.037672103096663e-06,0.004263317614073688,1.0702920999610797
B_plus_C,3800,0.0,0.13382180160112098,1.612303864030089e-05,8.105558223792899e-06,0.007367496442137533,1.0966503999661654
B_plus_C,3900,0.0,0.130513009148649,1.5724390677669554e-05,9.48296239538977e-06,0.014734992884275067,1.1297393999993801
B_plus_C,4000,0.0,0.12940921005568143,1.559140341240996e-05,1.0775199084785344e-05,0.029469985768550137,1.1637662999564782
B_plus_C,4100,0.0,0.12796552973101116,1.5417466778913717e-05,1.930615345541481e-05,0.05893997153710028,1.1981368999695405
B_plus_C,4200,0.0,0.12728476695924945,1.5335447523884495e-05,2.7539666535806622e-05,0.11787994307420056,1.2291946000186726
B_plus_C,4300,0.0,0.1270480946142391,1.5306932907297083e-05,3.573985417586246e-05,0.23575988614840115,1.2550896999891847
B_plus_C,4400,0.0,0.126946866262352,1.52947367732633e-05,4.458875740241197e-05,0.4715197722968023,1.2842456999933347
B_plus_C,4500,0.0,0.12684886145886684,1.5282929016869195e-05,7.650582158435673e-05,0.9430395445936046,1.3126984999980778
B_plus_C,4600,0.0,0.1267947333763842,1.5276407589456385e-05,0.00011895375487492618,1.8860790891872092,1.3587239000480622
B_plus_C,4700,0.0,0.12676614137411268,1.5272962784858693e-05,0.00016668379057225882,3.772158178374418,1.3906717000063509
B_plus_C,4800,0.0,0.12674512269403349,1.5270430424757195e-05,0.0002641210024182707,7.544316356748837,1.4155540000647306
B_plus_C,4900,0.0,0.12672720106594768,1.5268271201830382e-05,0.0004625863248189304,15.088632713497676,1.4484361000359058
B_plus_C,5000,0.0,0.12671358223108692,1.5266630385475583e-05,0.000802561565316109,30.177265426995355,1.482787900022231
